interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
fat body,CG11737,0.10268864,0.15010196,-0.04741332,,
fat body,CG14154,0.034315124,0.081745505,-0.04743038,,
fat body,DnaJ-60,0.05543899,0.102871045,-0.047432054,,
fat body,CG7946,0.030649558,0.07808789,-0.04743833,,
fat body,Cyp12a4,0.09122213,0.13867462,-0.047452487,,
fat body,Pdhb,0.17861213,0.22606498,-0.047452852,,
fat body,CG33155,0.10616452,0.15366535,-0.047500826,,
fat body,Gapdh1,1.0367942,1.0843061,-0.047511935,,
fat body,CG40178,0.16843812,0.21595158,-0.047513455,,
fat body,CG33786,0.06835793,0.11587174,-0.047513813,,
fat body,lig,0.13400926,0.18153949,-0.047530234,,
fat body,CG32444,0.03361984,0.08127083,-0.04765099,,
fat body,muc,0.09900435,0.14665885,-0.047654502,,
fat body,GluProRS,0.08325929,0.13091858,-0.047659285,,
fat body,Arpc5,0.09651613,0.14422803,-0.047711894,,
fat body,CG12163,0.58379126,0.63150656,-0.047715306,,
fat body,CG12338,0.14916155,0.1968892,-0.04772766,,
fat body,CG30122,0.055458527,0.103191614,-0.047733087,,
fat body,Pmi,0.06762316,0.11536599,-0.04774283,,
fat body,CG14300,1.1749268,1.222675,-0.047748208,,
fat body,jim,0.10700273,0.15476148,-0.04775875,,
fat body,CG9592,0.019107398,0.066889435,-0.047782037,,
fat body,Pfk,0.08519297,0.13299015,-0.04779718,,
fat body,CG9601,0.041953526,0.08975404,-0.04780051,,
fat body,CG15286,0.03619688,0.083997585,-0.047800705,,
fat body,Prosbeta2,0.320452,0.36825585,-0.04780385,,
fat body,Tengl1,0.028595561,0.07640616,-0.0478106,,
fat body,CG11698,0.02527821,0.07310104,-0.047822833,,
fat body,COX4,0.5278921,0.5757202,-0.04782808,,
fat body,CG42446,0.037426103,0.085294895,-0.047868792,,
fat body,CG45490,0.019777786,0.0676709,-0.04789311,,
fat body,CG14659,0.03528515,0.08330549,-0.048020344,,
fat body,CG15891,0.10184269,0.14987224,-0.048029557,,
fat body,Snx3,0.13298936,0.18102334,-0.048033983,,
fat body,CG2100,0.025594322,0.073643595,-0.04804927,,
fat body,h-cup,0.0283467,0.07639854,-0.048051834,,
fat body,DCTN6-p27,0.10138579,0.14944234,-0.048056558,,
fat body,CG31358,0.02822613,0.076329365,-0.048103236,,
fat body,pck,0.09226349,0.14036983,-0.048106343,,
fat body,Oatp74D,0.19015165,0.23825972,-0.04810807,,
fat body,asRNA:CR44293,0.019958466,0.068135,-0.048176534,,
fat body,eIF5B,0.108306125,0.1564891,-0.04818298,,
fat body,CG11294,0.03178891,0.07998013,-0.048191216,,
fat body,CG30288,0.1949689,0.24317533,-0.048206434,,
fat body,Spp,0.17778395,0.22599088,-0.048206925,,
fat body,feo,0.037734497,0.08595825,-0.048223753,,
fat body,CG7848,0.02987953,0.07813832,-0.04825879,,
fat body,NimC2,0.15627971,0.20455573,-0.048276022,,
fat body,ND-24,0.14454219,0.19281954,-0.04827735,,
fat body,CG14929,0.042529345,0.09082228,-0.048292935,,
fat body,Marc,0.19032891,0.23864843,-0.04831952,,
fat body,CG2147,0.08185958,0.13019364,-0.048334055,,
fat body,RpL7A,1.8950759,1.9434369,-0.048360944,,
fat body,CG3708,0.019538807,0.06791537,-0.048376568,,
fat body,miple2,0.082855396,0.13125153,-0.048396133,,
fat body,dom,0.113237895,0.16165344,-0.04841555,,
fat body,lncRNA:CR44852,0.037452888,0.08588272,-0.048429836,,
fat body,CG34204,0.0421857,0.09062407,-0.04843837,,
fat body,Rnf146,0.028538596,0.07711685,-0.04857825,,
fat body,CG4174,0.029537281,0.07811961,-0.04858233,,
fat body,CG32284,0.17568807,0.22430108,-0.04861301,,
fat body,klar,0.09827283,0.14690985,-0.048637018,,
fat body,CG17744,0.043852773,0.09253194,-0.04867917,,
fat body,trol,0.69873756,0.7474175,-0.048679948,,
fat body,Akt1,0.10288997,0.15157144,-0.048681468,,
fat body,LRR,0.10660756,0.1552996,-0.048692048,,
fat body,CG43351,0.102147095,0.15087801,-0.048730917,,
fat body,vir,0.31308645,0.36182654,-0.04874009,,
fat body,CG31924,0.032079443,0.08082395,-0.048744507,,
fat body,neb,0.038156334,0.08691943,-0.048763093,,
fat body,whip,0.050339807,0.09911595,-0.048776146,,
fat body,Cyp6g1,0.5201282,0.56897724,-0.048849046,,
fat body,Drp1,0.051018577,0.0998679,-0.048849326,,
fat body,CG12035,0.033859797,0.08271567,-0.04885587,,
fat body,Sirt2,0.06726395,0.11612096,-0.048857003,,
fat body,asRNA:CR45104,0.017469518,0.06633671,-0.04886719,,
fat body,CG7772,0.048378117,0.09725185,-0.04887373,,
fat body,RpLP2,3.3545449,3.4034204,-0.04887557,,
fat body,CG3611,0.037231643,0.086109966,-0.048878323,,
fat body,CG13029,0.03461593,0.08349511,-0.04887918,,
fat body,CG13088,0.041652966,0.09056265,-0.048909683,,
fat body,cmb,0.05351952,0.10244721,-0.04892769,,
fat body,CG6337,0.038718536,0.087659985,-0.04894145,,
fat body,Stoml2,0.073506676,0.12249446,-0.048987783,,
fat body,CG34261,0.06629476,0.11529526,-0.0490005,,
fat body,CG11815,0.042637184,0.091640815,-0.04900363,,
fat body,CG12992,0.032415226,0.081459925,-0.0490447,,
fat body,Jafrac1,0.21403298,0.26307863,-0.049045652,,
fat body,CG11459,0.05328636,0.102339424,-0.049053065,,
fat body,Tim17a1,0.032835487,0.08188931,-0.04905382,,
fat body,bowl,0.06457012,0.113634564,-0.049064443,,
fat body,CG17217,0.04029561,0.08943949,-0.04914388,,
fat body,Lnpk,0.09602342,0.14519602,-0.049172603,,
fat body,CG2574,0.031324048,0.08052364,-0.049199592,,
fat body,CG5969,0.100979626,0.15018123,-0.049201608,,
fat body,CG8097,0.047548614,0.09677067,-0.049222052,,
fat body,LanA,0.2853447,0.33458403,-0.049239337,,
fat body,CG9577,0.5515416,0.6007827,-0.049241066,,
fat body,Syx7,0.18560354,0.23490721,-0.049303666,,
fat body,CG12128,0.069549926,0.11885983,-0.049309902,,
fat body,Skadu,0.039420944,0.088771954,-0.04935101,,
fat body,karr,0.034540597,0.08389433,-0.04935373,,
fat body,CG16825,0.026227467,0.07560775,-0.04938028,,
fat body,ATP8A,0.043241046,0.0926551,-0.049414054,,
fat body,CR43734,0.03285734,0.08229185,-0.04943451,,
fat body,CG5174,0.17293097,0.22236769,-0.04943672,,
fat body,REG,0.110247396,0.15969227,-0.049444877,,
fat body,PPYR1,0.036141668,0.085591786,-0.049450118,,
fat body,CG42554,0.05896653,0.108444914,-0.049478386,,
fat body,eIF4G2,0.0692601,0.118740134,-0.049480036,,
fat body,Tob,0.023690313,0.07318311,-0.0494928,,
fat body,RpS10a,0.034401733,0.08392655,-0.049524818,,
fat body,pnut,0.10153649,0.15109868,-0.049562193,,
fat body,CG42766,0.04674105,0.09631239,-0.04957134,,
fat body,CG5986,0.079953946,0.12955964,-0.04960569,,
fat body,Calr,1.220331,1.2699513,-0.04962039,,
fat body,CG13075,0.020866506,0.07049729,-0.049630783,,
fat body,Gclm,0.16898608,0.21863152,-0.04964544,,
fat body,CG13337,0.03505816,0.08470985,-0.049651694,,
fat body,mRpL16,0.120245636,0.16994675,-0.04970111,,
fat body,Faf2,0.08178492,0.13151631,-0.04973139,,
fat body,Pino,0.44757366,0.49730885,-0.04973519,,
fat body,Kat60,0.06473232,0.11449136,-0.049759038,,
fat body,CG43997,0.031918127,0.08170764,-0.049789514,,
fat body,Hsp27,0.44336733,0.49316382,-0.04979649,,
fat body,CG30120,0.19246857,0.24227159,-0.04980302,,
fat body,slmb,0.074023396,0.12383172,-0.049808323,,
fat body,Mical,0.064094834,0.114009164,-0.04991433,,
fat body,crol,0.089225836,0.13917015,-0.04994432,,
fat body,CG12934,0.42862734,0.4785765,-0.04994917,,
fat body,VhaAC45,0.2636108,0.31361023,-0.049999416,,
fat body,Cka,0.11468491,0.16469644,-0.05001153,,
fat body,ALiX,0.14512631,0.19516802,-0.050041705,,
fat body,CG31807,0.05285853,0.10294445,-0.050085917,,
fat body,CG45603,0.046254065,0.09634896,-0.0500949,,
fat body,CG8993,0.20628378,0.25640345,-0.05011967,,
fat body,CG13887,0.54799587,0.5981516,-0.05015576,,
fat body,bug,0.043439027,0.093596235,-0.050157208,,
fat body,Rpt2,0.15939415,0.20956731,-0.050173163,,
fat body,CG5028,0.061294828,0.111510925,-0.050216097,,
fat body,CG13679,0.046601504,0.09681897,-0.050217465,,
fat body,CG1513,0.11405728,0.16428846,-0.05023118,,
fat body,Nup54,0.05521924,0.10547418,-0.05025494,,
fat body,Ltn1,0.040271,0.09052994,-0.050258942,,
fat body,RanBP3,0.04340656,0.09367905,-0.050272487,,
fat body,CG1532,0.18912037,0.23939377,-0.050273404,,
fat body,asRNA:CR45046,0.017335268,0.06762304,-0.050287776,,
fat body,CG10650,0.22447582,0.27477092,-0.0502951,,
fat body,mars,0.032088242,0.08240012,-0.05031188,,
fat body,hubl,0.02394179,0.07425776,-0.05031597,,
fat body,CG1598,0.09205304,0.14237078,-0.050317734,,
fat body,CG12099,0.1258568,0.17621939,-0.050362587,,
fat body,Su(var)205,0.16270952,0.21307349,-0.050363973,,
fat body,CG13733,0.036046784,0.08641542,-0.050368633,,
fat body,CG4891,0.05189537,0.10232699,-0.05043162,,
fat body,lncRNA:CR44309,0.029925939,0.080378845,-0.050452907,,
fat body,Tom40,0.058984827,0.109460756,-0.05047593,,
fat body,CG6153,0.05731155,0.107800946,-0.050489396,,
fat body,lncRNA:CR44175,0.05181215,0.10230435,-0.050492197,,
fat body,CG13605,0.072629616,0.123122,-0.050492384,,
fat body,Psi,0.064180255,0.11467946,-0.05049921,,
fat body,CG12637,0.025364084,0.07590039,-0.050536305,,
fat body,Mad,0.06579774,0.11636524,-0.0505675,,
fat body,CG7857,0.07737003,0.12794985,-0.050579816,,
fat body,drk,0.16409451,0.21467942,-0.050584912,,
fat body,kune,0.06750026,0.118085444,-0.05058518,,
fat body,mts,0.63000345,0.68060786,-0.050604403,,
fat body,CG6481,0.028205935,0.07884182,-0.050635885,,
fat body,ND-23,0.07835413,0.12901866,-0.050664537,,
fat body,mt:ND3,0.1760764,0.2267469,-0.050670505,,
fat body,CG34132,0.17483713,0.22553563,-0.050698504,,
fat body,uif,0.059197985,0.10990973,-0.050711744,,
fat body,ND-SGDH,0.16114566,0.21194181,-0.05079615,,
fat body,CG31286,0.039782513,0.090639815,-0.0508573,,
fat body,CG18063,0.027496882,0.0783611,-0.05086422,,
fat body,Trc8,0.10359435,0.15446049,-0.050866142,,
fat body,CG10177,0.038835473,0.089712575,-0.0508771,,
fat body,MED27,0.07576833,0.12667829,-0.05090996,,
fat body,trsn,0.07820948,0.12913015,-0.050920673,,
fat body,Ama,0.24477981,0.29572463,-0.05094482,,
fat body,pst,0.53290683,0.58385324,-0.050946414,,
fat body,CG33791,0.029038856,0.079990126,-0.050951272,,
fat body,CG31609,0.027261654,0.07821697,-0.050955318,,
fat body,CG14434,0.07789596,0.12890638,-0.051010422,,
fat body,CG14572,0.041663572,0.09273258,-0.051069006,,
fat body,CG13442,0.03994482,0.0910163,-0.05107148,,
fat body,CG32264,0.0967006,0.14778571,-0.051085107,,
fat body,nop5,0.124113366,0.17521846,-0.051105097,,
fat body,CG12923,0.027536245,0.078645304,-0.05110906,,
fat body,IM3,0.23004135,0.28115574,-0.05111438,,
fat body,CG31204,0.036090016,0.08720675,-0.051116735,,
fat body,asrij,0.06421569,0.11539206,-0.05117637,,
fat body,Adgf-A2,0.030028725,0.081234515,-0.05120579,,
fat body,CG8746,0.034356803,0.08557883,-0.051222026,,
fat body,Pli,0.11036787,0.1615907,-0.051222824,,
fat body,Vha16-5,0.037577692,0.088818744,-0.05124105,,
fat body,CG32548,0.056645047,0.10790189,-0.051256847,,
fat body,mol,0.19818068,0.24945287,-0.0512722,,
fat body,Xrp1,0.4172957,0.4685724,-0.051276714,,
fat body,l(2)k09913,0.39374983,0.44506007,-0.05131024,,
fat body,CG5250,0.019029992,0.07035888,-0.05132889,,
fat body,CG31245,0.05229267,0.103632644,-0.051339973,,
fat body,CG6629,0.04708911,0.098439954,-0.051350843,,
fat body,CG6051,0.05193525,0.10331404,-0.05137879,,
fat body,CG40045,0.34374803,0.39514095,-0.051392913,,
fat body,CG6907,0.068738036,0.12020816,-0.051470123,,
fat body,Cyp28d1,0.08030864,0.13178582,-0.051477186,,
fat body,Idgf4,0.41513243,0.46663588,-0.05150345,,
fat body,CG10171,0.051573414,0.10308304,-0.051509622,,
fat body,alpha-Spec,0.13246363,0.18402255,-0.05155891,,
fat body,RpS6,1.7411836,1.7927574,-0.051573753,,
fat body,Hsc70-1,0.01979824,0.07143409,-0.051635846,,
fat body,PpN58A,0.033821087,0.08547493,-0.051653843,,
fat body,CG44403,0.043756325,0.095446184,-0.05168986,,
fat body,Ssk,0.13606904,0.18777426,-0.05170521,,
fat body,HP4,0.09333718,0.14506446,-0.05172728,,
fat body,mRpL28,0.093806595,0.1455574,-0.05175081,,
fat body,CG14232,0.061847385,0.11360741,-0.05176002,,
fat body,CCT4,0.11151145,0.16327302,-0.051761575,,
fat body,Apl,0.030069087,0.08185841,-0.051789325,,
fat body,CG13426,0.025055898,0.07685094,-0.051795043,,
fat body,CG12857,0.024929138,0.076730855,-0.05180172,,
fat body,CG41099,0.10519683,0.15700704,-0.051810205,,
fat body,ND-ASHI,0.09942414,0.15124679,-0.051822647,,
fat body,RpL10,2.35854,2.4103918,-0.05185175,,
fat body,CG32161,0.058655147,0.1105206,-0.051865455,,
fat body,MESK2,0.093935624,0.14580232,-0.051866695,,
fat body,SAK,0.036318578,0.08819308,-0.051874503,,
fat body,ohgt,0.04241647,0.09431041,-0.051893942,,
fat body,SNF4Agamma,0.123189285,0.17510575,-0.051916465,,
fat body,CG11275,0.096530534,0.1485167,-0.051986165,,
fat body,Impbeta11,0.10091016,0.15289947,-0.051989317,,
fat body,CG12589,0.043069117,0.09510231,-0.052033193,,
fat body,Cep97,0.047833115,0.09992617,-0.05209306,,
fat body,sick,0.24618769,0.2983118,-0.052124113,,
fat body,ChLD3,0.07890658,0.13106008,-0.052153498,,
fat body,CG10053,0.045121063,0.097285725,-0.052164663,,
fat body,CG43783,0.02422427,0.07642409,-0.052199822,,
fat body,Rsf1,0.13114041,0.18334146,-0.052201048,,
fat body,CG13321,0.26610872,0.31836686,-0.052258134,,
fat body,Roe1,0.05732499,0.10958586,-0.05226087,,
fat body,Gp93,0.22271292,0.2750072,-0.05229427,,
fat body,poe,0.14071856,0.19303447,-0.052315906,,
fat body,Tengl3,0.023992633,0.07634294,-0.052350305,,
fat body,CG30344,0.110874325,0.16326255,-0.05238822,,
fat body,Jafrac2,0.08887756,0.14127684,-0.052399278,,
fat body,Chmp1,0.16084298,0.21325551,-0.052412525,,
fat body,CG31139,0.048309222,0.1007761,-0.052466877,,
fat body,Vti1b,0.17686415,0.22933397,-0.05246982,,
fat body,Prosbeta2R1,0.056303944,0.108774945,-0.052471,,
fat body,CG18132,0.029412534,0.08192007,-0.05250754,,
fat body,CG8870,0.06533565,0.11784858,-0.05251293,,
fat body,CG31368,0.031485613,0.08400248,-0.052516866,,
fat body,lncRNA:CR43151,0.041860398,0.094457015,-0.052596617,,
fat body,CG5509,0.042469434,0.095072135,-0.0526027,,
fat body,EMC1,0.08861267,0.14128985,-0.052677177,,
fat body,MCTS1,0.22002813,0.27271694,-0.052688807,,
fat body,CG11899,0.33174574,0.38444158,-0.05269584,,
fat body,Ppox,0.048354466,0.1010568,-0.052702334,,
fat body,CG15471,0.034724496,0.0874905,-0.052766003,,
fat body,Ranbp9,0.04154621,0.09431598,-0.052769773,,
fat body,ImpL2,0.112341546,0.16512364,-0.052782096,,
fat body,Spn42Da,0.522636,0.5754417,-0.05280572,,
fat body,CG2698,0.23323685,0.286054,-0.052817136,,
fat body,mex1,0.18818969,0.24101852,-0.052828833,,
fat body,CG17005,0.021216145,0.07404594,-0.052829795,,
fat body,CG9689,0.045429595,0.09828575,-0.052856155,,
fat body,CG9723,0.05557572,0.10847655,-0.05290083,,
fat body,CG4538,0.061989564,0.11489188,-0.052902315,,
fat body,Cap-G,0.04089645,0.093821585,-0.052925136,,
fat body,CG5056,0.08894407,0.14187203,-0.052927963,,
fat body,CG43108,0.04147885,0.09443046,-0.05295161,,
fat body,Mpc1,0.060198568,0.11315378,-0.05295521,,
fat body,CG42307,0.10397376,0.15693282,-0.052959055,,
fat body,d,0.02875954,0.08172903,-0.052969493,,
fat body,RpL22,2.4387052,2.4917293,-0.053024054,,
fat body,Amy-p,0.2183561,0.2714019,-0.05304581,,
fat body,CG32655,0.019039493,0.07211211,-0.05307262,,
fat body,CG10164,0.026937857,0.080060005,-0.053122148,,
fat body,coro,0.11409441,0.16721703,-0.053122625,,
fat body,ND-B14.5AL,0.03392733,0.08705931,-0.053131983,,
fat body,Fum3,0.033847023,0.08702467,-0.053177644,,
fat body,CG15201,0.10783032,0.16100803,-0.053177707,,
fat body,nsr,0.06842222,0.121695764,-0.053273544,,
fat body,CG12343,0.06506587,0.11835838,-0.053292513,,
fat body,CG3702,0.1395668,0.19286229,-0.053295493,,
fat body,CG43068,0.050198756,0.10350233,-0.053303577,,
fat body,CG12054,0.08809997,0.1414274,-0.053327426,,
fat body,puf,0.03382356,0.08717053,-0.053346965,,
fat body,tral,0.18774001,0.24109323,-0.05335322,,
fat body,PGRP-SD,0.22396733,0.27733967,-0.05337234,,
fat body,Dip-C,0.18171087,0.23509794,-0.053387076,,
fat body,PGRP-SC2,0.11583995,0.16925038,-0.053410433,,
fat body,eca,0.26736906,0.32082787,-0.05345881,,
fat body,CG4972,0.09450012,0.14795962,-0.053459503,,
fat body,CG3199,0.05323933,0.10670922,-0.05346989,,
fat body,CG13901,0.0461575,0.099628285,-0.053470783,,
fat body,Vps13,0.06348659,0.11698558,-0.05349899,,
fat body,Chchd2,0.52111655,0.5746776,-0.05356103,,
fat body,Taf13,0.059225854,0.112808,-0.053582143,,
fat body,CG7366,0.04721277,0.10081095,-0.053598184,,
fat body,Sf3b6,0.26061514,0.31421545,-0.05360031,,
fat body,CG31533,0.0244705,0.07807554,-0.053605042,,
fat body,Lon,0.06047674,0.11408479,-0.05360805,,
fat body,Pten,0.05063027,0.10425142,-0.05362115,,
fat body,PlexA,0.08774587,0.14136815,-0.053622283,,
fat body,Tep4,0.15235117,0.2059889,-0.053637728,,
fat body,CG14407,0.108045496,0.16173401,-0.05368852,,
fat body,eEF1alpha1,3.7612262,3.8149617,-0.053735495,,
fat body,CG14104,0.07279873,0.12658481,-0.053786084,,
fat body,Rcp,0.12462133,0.17840953,-0.0537882,,
fat body,CG15068,0.49696538,0.5507736,-0.053808242,,
fat body,CG3809,0.033927564,0.087754324,-0.05382676,,
fat body,RpL34b,1.8439348,1.8977718,-0.05383706,,
fat body,Ptp61F,0.06949733,0.12335276,-0.053855427,,
fat body,CG2291,0.027624674,0.08148992,-0.053865246,,
fat body,Syx6,0.06423508,0.11811333,-0.053878255,,
fat body,CG33667,0.01856633,0.07246958,-0.053903244,,
fat body,CG8292,0.03375214,0.08765883,-0.05390669,,
fat body,dpr11,0.03091536,0.08482371,-0.05390835,,
fat body,CG16995,0.029804861,0.08371692,-0.05391206,,
fat body,Ufm1,0.21903685,0.27295077,-0.05391392,,
fat body,CG15152,0.15005006,0.20396551,-0.053915456,,
fat body,CG32588,0.051486082,0.10540781,-0.05392173,,
fat body,Gpdh2,0.029902462,0.08384514,-0.053942677,,
fat body,Tfb5,0.122388706,0.17633522,-0.05394651,,
fat body,cdc14,0.032216515,0.08617014,-0.05395362,,
fat body,Kmn1,0.12674287,0.18070292,-0.053960055,,
fat body,CG3257,0.0151261985,0.069091044,-0.053964846,,
fat body,RpL40,2.5414271,2.5953944,-0.053967237,,
fat body,Lgr4,0.16785671,0.22182776,-0.053971052,,
fat body,Pis,0.090879515,0.14485198,-0.053972468,,
fat body,CG31115,0.036010724,0.0900034,-0.053992677,,
fat body,NLaz,0.118805215,0.17280161,-0.0539964,,
fat body,CG17625,0.036210928,0.090225,-0.054014076,,
fat body,CG8237,0.08351465,0.1375301,-0.05401545,,
fat body,CG14721,0.10121539,0.15529855,-0.054083154,,
fat body,Idi,0.16427161,0.21838158,-0.054109976,,
fat body,Mtpbeta,0.20559248,0.25971875,-0.054126263,,
fat body,Poc1,0.03828634,0.092425734,-0.054139394,,
fat body,CG30099,0.04408954,0.098249614,-0.054160073,,
fat body,CG6470,0.033029113,0.08722003,-0.054190915,,
fat body,CG43137,0.048952844,0.10322574,-0.054272894,,
fat body,CG14739,0.053988237,0.108268864,-0.054280628,,
fat body,CG15543,0.03497515,0.089256816,-0.054281667,,
fat body,eIF3g1,0.22830582,0.28258905,-0.05428323,,
fat body,CG33655,0.036678456,0.09097993,-0.05430147,,
fat body,GckIII,0.07783085,0.13220203,-0.05437118,,
fat body,ntc,0.047818013,0.10220631,-0.0543883,,
fat body,CCT6,0.13668533,0.19108906,-0.054403737,,
fat body,CG14817,0.17204854,0.22648458,-0.054436043,,
fat body,mod,0.08024813,0.13469078,-0.054442644,,
fat body,CG14077,0.020693054,0.07514507,-0.054452017,,
fat body,Diap2,0.053486116,0.10796893,-0.05448281,,
fat body,Imp,0.07153312,0.1260339,-0.05450078,,
fat body,CG9101,0.044977196,0.099532075,-0.05455488,,
fat body,Karybeta3,0.32209086,0.37664723,-0.05455637,,
fat body,Mvb12,0.04167927,0.09624649,-0.054567218,,
fat body,m-cup,0.03703632,0.09160457,-0.05456825,,
fat body,bai,0.6110508,0.6656379,-0.054587126,,
fat body,Csp,0.1520285,0.20662734,-0.054598838,,
fat body,mRpS21,0.07234099,0.12695591,-0.054614924,,
fat body,CG17765,0.10187218,0.1564915,-0.05461932,,
fat body,Prosbeta4R1,0.045192055,0.09988902,-0.054696962,,
fat body,alph,0.10708817,0.1617898,-0.054701634,,
fat body,kirre,0.108663574,0.16336975,-0.05470617,,
fat body,CkIIbeta,0.15325087,0.20798634,-0.054735467,,
fat body,Rab14,0.10421053,0.15898925,-0.054778717,,
fat body,Nup58,0.047425173,0.10223505,-0.054809876,,
fat body,CG33060,0.038187232,0.09299994,-0.05481271,,
fat body,yip2,0.40364608,0.45851797,-0.054871887,,
fat body,CG30060,0.027838688,0.08272731,-0.054888625,,
fat body,Set,0.18087585,0.23576581,-0.054889962,,
fat body,Nipped-B,0.07882003,0.13372993,-0.054909907,,
fat body,CG34450,0.04072693,0.09565989,-0.05493296,,
fat body,ed,0.109885454,0.16488655,-0.055001095,,
fat body,CG7755,0.059381895,0.11439796,-0.055016063,,
fat body,CG32945,0.046199385,0.101239085,-0.0550397,,
fat body,CG43072,0.032514337,0.08761197,-0.055097636,,
fat body,CG1979,0.034742836,0.089891635,-0.0551488,,
fat body,sinah,0.05724212,0.11242441,-0.05518229,,
fat body,CG43049,0.040454123,0.09570049,-0.055246364,,
fat body,Phae2,0.0507782,0.10603171,-0.05525351,,
fat body,Prosbeta5R1,0.045079283,0.10035555,-0.055276267,,
fat body,CkIIbeta2,0.028872458,0.08416405,-0.055291593,,
fat body,dmGlut,0.048799522,0.10410524,-0.05530572,,
fat body,CG12795,0.1282525,0.18360884,-0.05535634,,
fat body,CG15025,0.028493382,0.083849914,-0.055356532,,
fat body,wmd,0.08769767,0.14307009,-0.055372417,,
fat body,SCCRO,0.06303488,0.118418746,-0.05538387,,
fat body,CG15536,0.06869138,0.124086194,-0.055394813,,
fat body,asRNA:CR43152,0.019598834,0.075062044,-0.05546321,,
fat body,L2HGDH,0.15130351,0.20679173,-0.055488214,,
fat body,Mtpalpha,0.15517858,0.210668,-0.05548942,,
fat body,Gdi,0.3337725,0.38928428,-0.055511773,,
fat body,Hph,0.0674134,0.1229284,-0.055515006,,
fat body,CG5327,0.2883535,0.34393698,-0.055583477,,
fat body,Mkrn1,0.060120303,0.1157782,-0.055657897,,
fat body,pug,0.13829577,0.19401357,-0.055717796,,
fat body,Hydr1,0.058053892,0.11380303,-0.055749137,,
fat body,CG17387,0.026679292,0.08243587,-0.055756576,,
fat body,CG7208,0.036816068,0.09257639,-0.055760324,,
fat body,CG42597,0.018084148,0.07388451,-0.055800363,,
fat body,CG42288,0.04737961,0.1032005,-0.055820893,,
fat body,CG14903,0.10070589,0.15653318,-0.05582729,,
fat body,CG13982,0.16709013,0.2229364,-0.055846274,,
fat body,robl37BC,0.054506492,0.11038468,-0.05587819,,
fat body,Axn,0.0738359,0.1297368,-0.055900894,,
fat body,CG34173,0.03306182,0.08897038,-0.055908557,,
fat body,CG7251,0.046073753,0.10201517,-0.055941414,,
fat body,CG4452,0.09784114,0.15378769,-0.055946544,,
fat body,Ctl2,0.15532894,0.21130548,-0.05597654,,
fat body,CG2931,0.07164191,0.12762427,-0.055982366,,
fat body,eIF3f1,0.31808656,0.37418422,-0.056097656,,
fat body,hydra,0.035505533,0.0916323,-0.056126766,,
fat body,Eip55E,0.285496,0.34163067,-0.05613467,,
fat body,CG13405,0.034274004,0.090478115,-0.05620411,,
fat body,CG13010,0.06554814,0.12175871,-0.05621057,,
fat body,CG3528,0.02382554,0.08004058,-0.05621504,,
fat body,CG1840,0.054870892,0.111130856,-0.056259964,,
fat body,P5CDh2,0.027050108,0.08332445,-0.05627434,,
fat body,l(3)neo43,0.09350772,0.14980936,-0.05630164,,
fat body,CCT7,0.12205413,0.1783969,-0.056342766,,
fat body,Mics1,0.034569338,0.090915926,-0.056346588,,
fat body,eIF3d2,0.016389852,0.072768874,-0.05637902,,
fat body,CG34150,0.067578174,0.12396862,-0.05639045,,
fat body,CG16741,0.03970757,0.09610646,-0.05639889,,
fat body,mRpL2,0.074278235,0.13067873,-0.056400493,,
fat body,CG9961,0.025180174,0.08158281,-0.05640263,,
fat body,CG5721,0.08494461,0.14136855,-0.05642394,,
fat body,CG5693,0.061760746,0.1182314,-0.056470655,,
fat body,MtnD,0.22718853,0.283685,-0.05649647,,
fat body,CG30432,0.03316094,0.0896592,-0.05649826,,
fat body,Nepl21,0.21947446,0.27601385,-0.056539387,,
fat body,CG11474,0.13806002,0.19467148,-0.056611463,,
fat body,CG9072,0.048421033,0.10504635,-0.056625314,,
fat body,CG31343,0.19192798,0.24862656,-0.056698576,,
fat body,CG31908,0.09094233,0.14769049,-0.05674816,,
fat body,CG6218,0.033747386,0.09051212,-0.056764733,,
fat body,aurB,0.04253978,0.09930851,-0.056768734,,
fat body,CG5854,0.16279101,0.21959059,-0.056799576,,
fat body,Fdx1,0.047869034,0.104669236,-0.0568002,,
fat body,l(3)05822,0.059292216,0.11614385,-0.056851637,,
fat body,Vamp7,0.2573376,0.31419697,-0.056859374,,
fat body,GEFmeso,0.0536195,0.11049636,-0.056876857,,
fat body,CG7916,0.38313326,0.44003335,-0.056900084,,
fat body,CG31266,0.027019706,0.083930686,-0.05691098,,
fat body,Coprox,0.06965477,0.12658325,-0.05692848,,
fat body,Dic3,0.030313235,0.08728921,-0.056975972,,
fat body,Fas3,0.055545155,0.112532206,-0.05698705,,
fat body,CG1409,0.040392872,0.09741469,-0.057021815,,
fat body,CG13725,0.04475361,0.101816945,-0.057063334,,
fat body,AGO2,0.1812538,0.2383449,-0.057091087,,
fat body,EndoA,0.046608802,0.103706494,-0.057097692,,
fat body,CG4021,0.0571677,0.11428605,-0.05711835,,
fat body,CG13978,0.03746992,0.094604746,-0.057134826,,
fat body,CG33191,0.028456185,0.0856027,-0.057146516,,
fat body,Npl4,0.103276215,0.1604393,-0.057163082,,
fat body,CG6709,0.040597163,0.09777271,-0.057175547,,
fat body,Trf2,0.107133366,0.16435304,-0.057219677,,
fat body,Ufd1-like,0.10087229,0.15809707,-0.05722478,,
