gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
naa50,0.16633973,0.19104213,-0.0247024,,,Nervous System
smx5,0.53933096,0.56404227,-0.02471131,,,Nervous System
vma21,0.22528501,0.24999712,-0.024712116,,,Nervous System
sephs1,0.3329986,0.3577485,-0.024749905,,,Nervous System
krtcap2,0.24744998,0.27222744,-0.024777457,,,Nervous System
mllt11,0.19310644,0.21792784,-0.0248214,,,Nervous System
CR382300.4,0.14020777,0.16503078,-0.02482301,,,Nervous System
hspa14,0.13474852,0.15957752,-0.024829,,,Nervous System
ctnna2,0.18144628,0.20634751,-0.024901226,,,Nervous System
epcam,0.15686366,0.18177122,-0.02490756,,,Nervous System
trappc1,0.14111307,0.16603667,-0.024923593,,,Nervous System
lasp1,0.1783237,0.2032627,-0.024939,,,Nervous System
sdhc,0.10586394,0.13084672,-0.02498278,,,Nervous System
neurod4,0.2944803,0.3194776,-0.024997294,,,Nervous System
noc3l,0.10369391,0.12869836,-0.025004454,,,Nervous System
erh,0.67150784,0.6965222,-0.02501434,,,Nervous System
ube2l3b,0.28260872,0.3076736,-0.025064886,,,Nervous System
znf207b,0.53007543,0.55515337,-0.025077939,,,Nervous System
ube4b,0.19542949,0.22053869,-0.025109202,,,Nervous System
ap1g2,0.31781718,0.3429286,-0.025111407,,,Nervous System
prmt5,0.26247644,0.28762704,-0.025150597,,,Nervous System
mllt10,0.37735578,0.40251002,-0.025154233,,,Nervous System
arhgap35a,0.13963173,0.16479544,-0.02516371,,,Nervous System
nsd2,0.29575184,0.32096666,-0.025214821,,,Nervous System
nup62l,0.13842449,0.16366073,-0.025236249,,,Nervous System
znf609b,0.13334852,0.15858966,-0.025241137,,,Nervous System
eif3ja,0.3708639,0.39611793,-0.025254011,,,Nervous System
psma2,0.44351685,0.46877903,-0.025262177,,,Nervous System
yipf4,0.099035926,0.12433388,-0.025297955,,,Nervous System
arpc3,0.28441173,0.30971438,-0.025302649,,,Nervous System
elocb,0.3612215,0.3865394,-0.025317907,,,Nervous System
ntmt1,0.088553585,0.11390788,-0.025354296,,,Nervous System
magi1b,0.19185135,0.21720953,-0.025358185,,,Nervous System
ncln,0.20449299,0.22990122,-0.025408238,,,Nervous System
uqcc2,0.089937486,0.11535929,-0.025421806,,,Nervous System
zswim8,0.21944779,0.24489655,-0.025448754,,,Nervous System
tfg,0.15957706,0.18507786,-0.025500804,,,Nervous System
dnajb11,0.17889427,0.20439708,-0.025502816,,,Nervous System
arnt2,0.34646052,0.37200397,-0.025543451,,,Nervous System
snx12,0.3436045,0.36919,-0.025585502,,,Nervous System
tle2a,0.3610191,0.38661498,-0.025595874,,,Nervous System
snap25a,0.1616577,0.1872588,-0.025601089,,,Nervous System
aif1l,0.23439004,0.25999305,-0.025603011,,,Nervous System
med23,0.1446412,0.17025468,-0.025613472,,,Nervous System
wdhd1,0.12383499,0.14947526,-0.025640272,,,Nervous System
ndufs8a,0.22401929,0.24966823,-0.025648937,,,Nervous System
degs1,0.16273703,0.18838745,-0.025650427,,,Nervous System
nme3,0.23036453,0.2560273,-0.02566278,,,Nervous System
itsn1,0.1695097,0.19517629,-0.025666595,,,Nervous System
arid3b,0.27505884,0.30073327,-0.025674433,,,Nervous System
rps10,2.695869,2.7215507,-0.025681734,,,Nervous System
srcap,0.1909525,0.21664834,-0.025695845,,,Nervous System
rwdd1,0.14929484,0.17499076,-0.02569592,,,Nervous System
htatsf1,0.09350981,0.11924958,-0.025739774,,,Nervous System
cpdp,0.17123781,0.19699048,-0.025752664,,,Nervous System
huwe1,0.27529097,0.3010893,-0.02579832,,,Nervous System
e2f4,0.20208438,0.22788903,-0.025804654,,,Nervous System
ppp1cab,0.267817,0.29363933,-0.025822341,,,Nervous System
larp7,0.1160829,0.14194722,-0.025864325,,,Nervous System
tbcb,0.17823093,0.20410092,-0.025869995,,,Nervous System
cacybp,0.20920771,0.23508339,-0.025875673,,,Nervous System
aprt,0.13080688,0.15670675,-0.025899872,,,Nervous System
gsx1,0.1983062,0.22429095,-0.02598475,,,Nervous System
si:dkey-16p21.8,0.0984656,0.12450721,-0.026041612,,,Nervous System
dusp6,0.09829957,0.12434657,-0.026046999,,,Nervous System
atp5mc1,0.5881608,0.61425185,-0.02609104,,,Nervous System
coa3a,0.11995396,0.14605454,-0.026100576,,,Nervous System
si:zfos-464b6.2,0.14647362,0.17257728,-0.02610366,,,Nervous System
cdc42l,0.3143968,0.34052095,-0.02612415,,,Nervous System
dynll2b,0.12083107,0.14698349,-0.026152417,,,Nervous System
thbs1b,0.11795974,0.14413485,-0.026175112,,,Nervous System
LEPROTL1,0.23708466,0.26328924,-0.026204586,,,Nervous System
znf330,0.14185804,0.16807993,-0.026221886,,,Nervous System
cd99l2,0.6271498,0.65340084,-0.026251018,,,Nervous System
idh1,0.11769195,0.14394978,-0.026257828,,,Nervous System
zic1,0.18222974,0.20852761,-0.026297867,,,Nervous System
elavl1b,0.58006436,0.60637426,-0.026309907,,,Nervous System
myo18ab,0.11100452,0.13731866,-0.02631414,,,Nervous System
ppp6c,0.2708412,0.29717702,-0.026335806,,,Nervous System
ssbp4,0.56335795,0.5897796,-0.026421666,,,Nervous System
glud1b,0.11371696,0.14014144,-0.026424482,,,Nervous System
aimp1a,0.13363573,0.16009557,-0.026459843,,,Nervous System
atp5f1c,0.73092216,0.7574052,-0.026483059,,,Nervous System
hnrnpa0b,2.4254363,2.4519434,-0.02650714,,,Nervous System
aip,0.19044462,0.21700333,-0.026558712,,,Nervous System
ndufb3,0.2311969,0.2577776,-0.026580706,,,Nervous System
adsl,0.09511892,0.12170093,-0.02658201,,,Nervous System
tmed10,0.34131944,0.36790612,-0.026586682,,,Nervous System
zgc:110339,0.10487057,0.13147496,-0.026604384,,,Nervous System
si:ch1073-314i13.4,0.11213414,0.13876757,-0.026633427,,,Nervous System
ostc,0.32417777,0.35083812,-0.026660353,,,Nervous System
GPATCH2,0.12420501,0.15088654,-0.026681527,,,Nervous System
cast,0.1240885,0.15077378,-0.026685275,,,Nervous System
smarcd3b,0.13221183,0.15890689,-0.026695058,,,Nervous System
smg7,0.13805096,0.16477017,-0.026719213,,,Nervous System
tmed4,0.11770242,0.1444551,-0.026752688,,,Nervous System
rbfox2,0.32062125,0.3473876,-0.02676636,,,Nervous System
cdk9,0.19169487,0.2185194,-0.026824534,,,Nervous System
dhfr,0.3176477,0.34449038,-0.026842684,,,Nervous System
elmo1,0.17030168,0.19714843,-0.026846752,,,Nervous System
lsm3,0.367614,0.39446998,-0.026855975,,,Nervous System
idh3g,0.0851581,0.11201496,-0.026856855,,,Nervous System
tomm40,0.18520534,0.21207249,-0.026867151,,,Nervous System
taf12,0.35795122,0.38488445,-0.026933223,,,Nervous System
smg1,0.11116586,0.13813454,-0.02696868,,,Nervous System
ska3,0.73749226,0.7645229,-0.027030647,,,Nervous System
arpc2,0.29538953,0.3224528,-0.02706328,,,Nervous System
scarb2a,0.3443891,0.37147698,-0.027087867,,,Nervous System
lin52,0.11384567,0.14093849,-0.027092822,,,Nervous System
ppp1r8b,0.22731815,0.25442243,-0.027104273,,,Nervous System
g3bp1,0.8181597,0.84528995,-0.027130246,,,Nervous System
adka,0.27819735,0.3053904,-0.02719304,,,Nervous System
ndufs6,0.1978132,0.2250107,-0.027197495,,,Nervous System
ptp4a2a,0.18508793,0.21229126,-0.027203321,,,Nervous System
ppm1bb,0.1127221,0.13994555,-0.027223453,,,Nervous System
qrich1,0.20333111,0.23056322,-0.02723211,,,Nervous System
prim2,0.22303487,0.25026822,-0.027233347,,,Nervous System
vps28,0.12930676,0.15654272,-0.027235955,,,Nervous System
actr2a,0.24382393,0.27106407,-0.027240142,,,Nervous System
gsk3ab,0.16358596,0.19084969,-0.02726373,,,Nervous System
serinc1,0.4396925,0.46696073,-0.02726823,,,Nervous System
prcc,0.27071303,0.29801035,-0.027297318,,,Nervous System
ubb,0.30254406,0.3298852,-0.027341157,,,Nervous System
snrpc,0.5342625,0.56160724,-0.027344763,,,Nervous System
emc3,0.16124351,0.18859278,-0.027349263,,,Nervous System
tmem167a,0.26692662,0.29435155,-0.027424932,,,Nervous System
sept7a,0.18906969,0.21649556,-0.02742587,,,Nervous System
dctn2,0.3137878,0.34123287,-0.027445078,,,Nervous System
cox7a2l,0.22088632,0.2483355,-0.027449176,,,Nervous System
lsm12b,0.18740997,0.21486616,-0.027456194,,,Nervous System
srsf10b,0.19182245,0.21928449,-0.027462035,,,Nervous System
yeats4,0.17190419,0.1993962,-0.027492002,,,Nervous System
arf1,0.41502756,0.44253814,-0.027510583,,,Nervous System
tnnc2,0.2875318,0.31511414,-0.027582347,,,Nervous System
msx1b,0.17283347,0.20047325,-0.027639776,,,Nervous System
sympk,0.17858434,0.2062262,-0.027641863,,,Nervous System
taf13,0.2103734,0.23809889,-0.027725488,,,Nervous System
atf7ip,0.30513394,0.33291796,-0.02778402,,,Nervous System
sf3b5,0.29895946,0.32677722,-0.027817756,,,Nervous System
fip1l1b,0.09840697,0.126249,-0.02784203,,,Nervous System
si:ch73-386h18.1,0.48342845,0.5112892,-0.02786073,,,Nervous System
strn3,0.13919747,0.16706441,-0.027866945,,,Nervous System
strap,0.13682477,0.16478162,-0.027956843,,,Nervous System
smarcad1a,0.19119504,0.21917883,-0.027983785,,,Nervous System
ipo7,0.5920821,0.62008744,-0.028005362,,,Nervous System
CU694197.1,0.34413195,0.37216544,-0.028033495,,,Nervous System
hes6,0.41500816,0.44305894,-0.02805078,,,Nervous System
mau2,0.13027498,0.15833184,-0.02805686,,,Nervous System
nedd1,0.11038191,0.13844119,-0.028059281,,,Nervous System
snrpb,1.2897484,1.3178596,-0.02811122,,,Nervous System
pole4,0.18803649,0.21619132,-0.028154835,,,Nervous System
etfb,0.24728557,0.2755116,-0.028226018,,,Nervous System
naa38,0.13474022,0.16300161,-0.028261393,,,Nervous System
nol7,0.14768845,0.17596401,-0.028275564,,,Nervous System
uqcrfs1,0.48379946,0.51208156,-0.028282106,,,Nervous System
pola2,0.24506827,0.27337852,-0.028310254,,,Nervous System
si:ch211-195b11.3,0.89658856,0.9249002,-0.02831161,,,Nervous System
mibp,0.56938195,0.597729,-0.028347075,,,Nervous System
glo1,0.115313336,0.1436638,-0.028350458,,,Nervous System
ddt,0.15342091,0.18181661,-0.028395697,,,Nervous System
fscn1a,0.69342583,0.7218827,-0.028456867,,,Nervous System
prelid1a,0.14243118,0.1709015,-0.028470322,,,Nervous System
mrpl11,0.09767716,0.12619612,-0.02851896,,,Nervous System
nap1l1,0.09006525,0.118589774,-0.028524525,,,Nervous System
me3,0.09982792,0.12836313,-0.02853521,,,Nervous System
actr1,0.4609747,0.4895317,-0.028557003,,,Nervous System
hmgb2b,1.7272116,1.7557715,-0.028559923,,,Nervous System
tuba8l,1.3996048,1.4282261,-0.028621316,,,Nervous System
rraga,0.11954254,0.14817251,-0.028629974,,,Nervous System
si:ch73-263o4.4,0.17127588,0.19994304,-0.028667152,,,Nervous System
krt5,1.5606607,1.5893341,-0.02867341,,,Nervous System
arl14ep,0.16993092,0.19860576,-0.02867484,,,Nervous System
znf280d,0.19123545,0.21993293,-0.028697476,,,Nervous System
prtfdc1,0.10004837,0.12875502,-0.028706647,,,Nervous System
asf1ba,0.3990714,0.42778698,-0.02871558,,,Nervous System
pgam5,0.16185,0.19061522,-0.028765216,,,Nervous System
pola1,0.2238031,0.2525708,-0.028767705,,,Nervous System
ube2d1a,0.18293528,0.21170712,-0.028771833,,,Nervous System
tjp1a,0.20403934,0.23281659,-0.028777257,,,Nervous System
eif5b,0.21587592,0.24468318,-0.028807253,,,Nervous System
isg20,0.12123909,0.15004726,-0.028808169,,,Nervous System
si:dkey-151g10.6,4.9243827,4.953206,-0.028823376,,,Nervous System
supt6h,0.36607033,0.3949407,-0.028870374,,,Nervous System
ckmb,0.17055656,0.1994807,-0.028924137,,,Nervous System
itm2ba,0.27221373,0.3011617,-0.02894798,,,Nervous System
rcc1,0.12357455,0.15253308,-0.028958537,,,Nervous System
igsf8,0.1256741,0.1546403,-0.028966203,,,Nervous System
sema3fa,0.10838199,0.13734865,-0.028966665,,,Nervous System
taf9,0.24834816,0.2773198,-0.028971627,,,Nervous System
smc3,0.5772949,0.60626763,-0.028972745,,,Nervous System
vps29,0.2247815,0.25379092,-0.029009417,,,Nervous System
pdha1a,0.13292368,0.16197056,-0.029046878,,,Nervous System
ndufb7,0.15297481,0.18202353,-0.029048711,,,Nervous System
larp4ab,0.14074586,0.16980952,-0.029063657,,,Nervous System
gabarapb,0.52032894,0.54940337,-0.02907443,,,Nervous System
enc3,0.15148607,0.18056287,-0.0290768,,,Nervous System
si:ch211-271b14.1,0.18706912,0.21621667,-0.02914755,,,Nervous System
farsa,0.09426832,0.12344743,-0.029179111,,,Nervous System
ZNF423,0.13211492,0.16133465,-0.029219732,,,Nervous System
tnrc6b,0.15827546,0.18755,-0.029274538,,,Nervous System
kdelr2a,0.29345128,0.32273263,-0.029281348,,,Nervous System
wdr43,0.23193312,0.2612701,-0.029336989,,,Nervous System
timm17a,0.09740046,0.1267537,-0.029353246,,,Nervous System
eif1b,0.47034943,0.4997271,-0.02937767,,,Nervous System
prpf38b,0.12641403,0.15579373,-0.029379696,,,Nervous System
capza1b,0.36647764,0.39585805,-0.02938041,,,Nervous System
FP102120.1,0.13908151,0.16849947,-0.029417962,,,Nervous System
grinab,0.13813353,0.1675849,-0.02945137,,,Nervous System
myh9a,0.15817583,0.18763082,-0.029454991,,,Nervous System
stag1b,0.2397708,0.2692327,-0.02946189,,,Nervous System
snrnp200,0.28705546,0.3165387,-0.029483229,,,Nervous System
eef1da,0.17957044,0.20907393,-0.029503495,,,Nervous System
sdad1,0.083822146,0.11335011,-0.029527962,,,Nervous System
dhx15,0.40253544,0.4321112,-0.029575765,,,Nervous System
pum1,0.35169318,0.3812887,-0.029595524,,,Nervous System
lman2lb,0.15791142,0.18758367,-0.02967225,,,Nervous System
cltcb,0.32701102,0.35670283,-0.029691815,,,Nervous System
rrp12,0.0899022,0.11960044,-0.029698238,,,Nervous System
ctbp2a,0.14732057,0.17704925,-0.02972868,,,Nervous System
hnrnpua,0.30616915,0.33594078,-0.029771626,,,Nervous System
polr2k,0.20388448,0.23366581,-0.029781327,,,Nervous System
kdm7ab,0.09456902,0.12436858,-0.029799558,,,Nervous System
sumo3b,0.98573637,1.0155792,-0.029842854,,,Nervous System
slc25a12,0.12111747,0.15096612,-0.02984865,,,Nervous System
carm1,0.40874544,0.43860713,-0.029861689,,,Nervous System
sdf2l1,0.14788134,0.17775752,-0.029876173,,,Nervous System
vapal,0.13069554,0.16057327,-0.029877737,,,Nervous System
si:ch73-46j18.5,0.81034297,0.84024197,-0.029899001,,,Nervous System
acsl4b,0.25822404,0.28812522,-0.029901177,,,Nervous System
gnb1b,0.4098588,0.43976218,-0.029903382,,,Nervous System
lims1,0.16691232,0.19686681,-0.029954493,,,Nervous System
mcm6,0.70164007,0.73165184,-0.030011773,,,Nervous System
usp5,0.22544444,0.25548455,-0.030040115,,,Nervous System
tardbp,0.69335264,0.7233982,-0.030045569,,,Nervous System
gnl2,0.16246122,0.19251029,-0.03004907,,,Nervous System
suclg1,0.18188533,0.21195538,-0.030070052,,,Nervous System
cul1a,0.1463113,0.17638475,-0.030073449,,,Nervous System
polr2f,0.3196143,0.3497625,-0.030148208,,,Nervous System
scaf4a,0.18675688,0.21690792,-0.03015104,,,Nervous System
phf5a,0.35871002,0.38895065,-0.030240625,,,Nervous System
nop53,0.20806587,0.23834904,-0.030283168,,,Nervous System
ndufb5,0.27734578,0.30765307,-0.030307293,,,Nervous System
cited4b,0.18086661,0.21118188,-0.030315265,,,Nervous System
BX323575.1,0.23352575,0.26393852,-0.030412763,,,Nervous System
pold2,0.11198983,0.14240663,-0.030416794,,,Nervous System
sost,0.122395664,0.15287854,-0.030482873,,,Nervous System
nsg2,0.12321861,0.15370335,-0.030484736,,,Nervous System
sept6,0.35699052,0.38747907,-0.03048855,,,Nervous System
si:dkey-23i12.5,0.20317122,0.23366617,-0.030494943,,,Nervous System
srsf5a,0.72956145,0.76010185,-0.030540407,,,Nervous System
psat1,0.43648195,0.46708825,-0.0306063,,,Nervous System
st8sia1,0.18557504,0.21624804,-0.030672997,,,Nervous System
ppm1aa,0.14495121,0.17564526,-0.030694053,,,Nervous System
sf1,0.4904477,0.5211589,-0.030711174,,,Nervous System
casc3,0.17211154,0.2028416,-0.030730054,,,Nervous System
lsm4,0.18548685,0.21623911,-0.030752257,,,Nervous System
cyc1,0.3071285,0.3378891,-0.030760616,,,Nervous System
aco2,0.41281965,0.44362482,-0.03080517,,,Nervous System
tet2,0.18106344,0.21189912,-0.030835673,,,Nervous System
zfand5b,0.22155754,0.2524094,-0.030851856,,,Nervous System
ndufb10,0.1774695,0.20834094,-0.030871436,,,Nervous System
adh5,0.33074793,0.3616257,-0.030877769,,,Nervous System
aamp,0.0871611,0.11804744,-0.030886337,,,Nervous System
nop2,0.11959569,0.15048426,-0.030888572,,,Nervous System
atp6v1ba,0.17678733,0.20770316,-0.030915827,,,Nervous System
si:ch211-198a12.6,0.53651583,0.5674385,-0.030922651,,,Nervous System
gap43,0.12969784,0.16068944,-0.030991599,,,Nervous System
atp6ap2,0.1468279,0.17788489,-0.031056985,,,Nervous System
tsc22d1,0.18624692,0.21730956,-0.031062648,,,Nervous System
h2ax1,0.77913135,0.81022626,-0.031094909,,,Nervous System
fam107b,0.13830332,0.16943093,-0.031127602,,,Nervous System
eif3f,1.1087048,1.1398411,-0.031136274,,,Nervous System
srsf2a,1.1646746,1.1958627,-0.031188011,,,Nervous System
baz2a,0.33855602,0.3697458,-0.03118977,,,Nervous System
iars1,0.11117373,0.14240044,-0.031226717,,,Nervous System
atp2b4,0.1374451,0.16867869,-0.031233579,,,Nervous System
map1lc3b,0.33807144,0.36933714,-0.031265706,,,Nervous System
hmg20b,0.16219561,0.19346368,-0.031268075,,,Nervous System
fgfr2,0.30462655,0.33591425,-0.0312877,,,Nervous System
myh14,0.13898422,0.17027754,-0.031293318,,,Nervous System
ap2a1,0.24855694,0.27986798,-0.031311035,,,Nervous System
CR936321.5,0.16557124,0.19689146,-0.031320214,,,Nervous System
greb1l,0.24738902,0.27871963,-0.031330615,,,Nervous System
atp1a1a.1,0.3660738,0.39747488,-0.031401098,,,Nervous System
ccng1,0.9069077,0.9383342,-0.03142655,,,Nervous System
bccip,0.19864213,0.23008224,-0.03144011,,,Nervous System
pak2b,0.34206164,0.37355888,-0.03149724,,,Nervous System
uck2a,0.08792291,0.11943396,-0.031511053,,,Nervous System
cs,0.18985896,0.22140421,-0.03154525,,,Nervous System
pdia7,0.30001315,0.33156204,-0.031548887,,,Nervous System
lmnb2,0.9108863,0.94244325,-0.031556964,,,Nervous System
pelp1,0.18937434,0.22097322,-0.03159888,,,Nervous System
flot1b,0.25466642,0.2863115,-0.03164509,,,Nervous System
gli2a,0.28106588,0.31281558,-0.031749696,,,Nervous System
eif4ebp3l,0.08393018,0.115695216,-0.031765036,,,Nervous System
rpf2,0.14382607,0.17560583,-0.031779766,,,Nervous System
srsf1a,1.1137284,1.145518,-0.03178954,,,Nervous System
oxct1a,0.19408548,0.22588275,-0.031797275,,,Nervous System
lig1,0.305296,0.33711544,-0.031819433,,,Nervous System
trmt112,0.16243719,0.19426176,-0.031824574,,,Nervous System
ddx5,0.76841086,0.80024004,-0.03182918,,,Nervous System
prpf6,0.15409534,0.18600385,-0.031908512,,,Nervous System
sf3a3,0.42354494,0.45546508,-0.031920135,,,Nervous System
crtap,0.13717136,0.16909179,-0.031920433,,,Nervous System
mtpn,0.2037983,0.23586391,-0.032065615,,,Nervous System
st13,0.15047333,0.18258184,-0.032108516,,,Nervous System
bysl,0.1515172,0.18362877,-0.03211157,,,Nervous System
flna,0.10750295,0.1396384,-0.032135442,,,Nervous System
col11a1b,0.12096957,0.1531105,-0.032140933,,,Nervous System
rhebl1,0.3579231,0.39008316,-0.032160074,,,Nervous System
apobb.1,0.3685804,0.4007442,-0.0321638,,,Nervous System
slc40a1,0.13597324,0.16822012,-0.032246873,,,Nervous System
hmgb3b,0.31256917,0.3448256,-0.032256424,,,Nervous System
btf3l4,0.32100093,0.35327467,-0.03227374,,,Nervous System
cstf3,0.27371016,0.30598715,-0.032276988,,,Nervous System
tomm22,0.3470316,0.37936112,-0.03232953,,,Nervous System
spaca4l,0.25895944,0.29130837,-0.03234893,,,Nervous System
hirip3,0.10620405,0.13857326,-0.03236921,,,Nervous System
ncoa2,0.21147902,0.24390914,-0.032430112,,,Nervous System
sae1,0.44339502,0.47582746,-0.032432437,,,Nervous System
rpl5a,1.9683056,2.0007794,-0.032473803,,,Nervous System
si:dkey-19e4.5,0.19991675,0.23239093,-0.032474175,,,Nervous System
gabarapa,0.15025799,0.18277419,-0.032516196,,,Nervous System
selenoh,0.61868787,0.6512262,-0.032538354,,,Nervous System
sept8a,0.16195293,0.1944993,-0.03254637,,,Nervous System
scml2,0.29313678,0.32575202,-0.032615244,,,Nervous System
metap2b,0.37812957,0.41075474,-0.03262517,,,Nervous System
ssr2,0.30817184,0.34080032,-0.032628477,,,Nervous System
msx3,0.21483278,0.24747403,-0.032641247,,,Nervous System
dync1i2a,0.2452725,0.2779333,-0.032660797,,,Nervous System
zgc:171772,3.218147,3.2508166,-0.032669544,,,Nervous System
mgst3b,0.30506077,0.33773232,-0.03267154,,,Nervous System
atp1a3a,0.10587269,0.13855562,-0.032682925,,,Nervous System
srsf11,0.78265357,0.81538284,-0.032729268,,,Nervous System
afdna,0.17836277,0.21110027,-0.032737494,,,Nervous System
denr,0.31023443,0.3429769,-0.03274247,,,Nervous System
cldni,0.14409335,0.17684129,-0.03274794,,,Nervous System
zmiz1a,0.19479606,0.22754534,-0.03274928,,,Nervous System
tnni2a.4,0.11166372,0.14442915,-0.032765426,,,Nervous System
BX537263.5,0.07625931,0.1090741,-0.032814793,,,Nervous System
uck2b,0.14476895,0.17759117,-0.03282222,,,Nervous System
ddx39ab,0.6971653,0.7300219,-0.032856584,,,Nervous System
eif3d,0.5905856,0.6234759,-0.03289032,,,Nervous System
fkbp9,0.13675825,0.1697081,-0.03294985,,,Nervous System
mylpfa,0.36255947,0.3955755,-0.033016026,,,Nervous System
myo1b,0.12432444,0.15735218,-0.03302774,,,Nervous System
gdi2,0.52041763,0.5535054,-0.03308779,,,Nervous System
si:ch211-157c3.4,0.16198146,0.19512703,-0.03314556,,,Nervous System
eftud2,0.2803965,0.31356728,-0.03317079,,,Nervous System
zgc:101858,0.11933275,0.15253893,-0.033206172,,,Nervous System
eif4a3,0.6166027,0.6498151,-0.033212364,,,Nervous System
rbm34,0.21736535,0.250601,-0.03323564,,,Nervous System
tnip1,0.14228848,0.17554821,-0.033259735,,,Nervous System
rap1aa,0.32951677,0.36280414,-0.033287376,,,Nervous System
eif3ha,0.4658385,0.4991713,-0.033332795,,,Nervous System
sgta,0.34607923,0.3794273,-0.033348083,,,Nervous System
ttn.2,0.14424215,0.17760594,-0.03336379,,,Nervous System
aep1,0.20878275,0.2421985,-0.03341575,,,Nervous System
nolc1,0.24453953,0.27800193,-0.033462405,,,Nervous System
cdc34b,0.20922428,0.24272847,-0.033504188,,,Nervous System
yif1b,0.09652159,0.13004074,-0.03351914,,,Nervous System
nmt1a,0.19316761,0.22679067,-0.033623055,,,Nervous System
kdm3b,0.37113288,0.40476575,-0.033632874,,,Nervous System
prrc1,0.14980389,0.18349177,-0.033687875,,,Nervous System
ndufa8,0.21214958,0.24595538,-0.033805802,,,Nervous System
TENM2,0.21019182,0.24399911,-0.033807293,,,Nervous System
msl1b,0.32155177,0.3553656,-0.033813834,,,Nervous System
cope,0.20404954,0.2378794,-0.033829853,,,Nervous System
seta,1.7162145,1.7500707,-0.033856153,,,Nervous System
pdcd11,0.139786,0.17365684,-0.03387083,,,Nervous System
psmc1a,0.34446266,0.37836576,-0.033903092,,,Nervous System
ndufs3,0.16353354,0.19743764,-0.033904105,,,Nervous System
cops2,0.2474401,0.28136986,-0.033929765,,,Nervous System
psmd1,0.30288953,0.3368321,-0.03394258,,,Nervous System
fam171a2a,0.13093165,0.16490613,-0.033974484,,,Nervous System
arpc5a,0.25867504,0.2927382,-0.03406316,,,Nervous System
foxo3a,0.18490031,0.21897274,-0.03407243,,,Nervous System
dpm3,0.17458628,0.20866641,-0.034080133,,,Nervous System
eif4ebp2,0.55349207,0.587574,-0.034081936,,,Nervous System
ptgr1,0.5263558,0.5604397,-0.034083903,,,Nervous System
aifm1,0.0890898,0.12322036,-0.03413056,,,Nervous System
sephs2,0.12691537,0.16111527,-0.03419991,,,Nervous System
cherp,0.17472574,0.20898919,-0.034263447,,,Nervous System
rbx1,0.59191376,0.62621254,-0.034298778,,,Nervous System
lmo3,0.16262557,0.19695498,-0.034329414,,,Nervous System
ctnnd1,0.14812917,0.18246491,-0.034335747,,,Nervous System
znf346,0.40862754,0.44299254,-0.034365,,,Nervous System
gng5,0.40890744,0.44332477,-0.03441733,,,Nervous System
nasp,0.5472971,0.5817435,-0.03444636,,,Nervous System
mrpl33,0.18726434,0.22171073,-0.03444639,,,Nervous System
prdx1,0.19106957,0.22554705,-0.034477472,,,Nervous System
celf1,0.24295393,0.27750373,-0.034549803,,,Nervous System
eif4e1c,0.18655984,0.22112781,-0.034567967,,,Nervous System
znf395a,0.12417501,0.15878838,-0.03461337,,,Nervous System
hars,0.2434089,0.27803195,-0.03462304,,,Nervous System
arhgdia,0.68298334,0.7176178,-0.03463447,,,Nervous System
sh3bgrl3,0.19677444,0.2314433,-0.034668863,,,Nervous System
snrnp40,0.13287887,0.16756634,-0.034687474,,,Nervous System
nrxn1a,0.10131398,0.13603458,-0.0347206,,,Nervous System
pfdn4,0.4265519,0.46127576,-0.034723848,,,Nervous System
cstf2,0.28923312,0.32396907,-0.034735948,,,Nervous System
rab1ab,0.33812937,0.37287444,-0.034745067,,,Nervous System
cotl1,0.25538307,0.29018733,-0.034804255,,,Nervous System
pwp2h,0.09762697,0.13244326,-0.034816295,,,Nervous System
hnrnpc,0.36442417,0.39926654,-0.034842372,,,Nervous System
calm1a,0.13532868,0.1701804,-0.034851715,,,Nervous System
lrpprc,0.10911146,0.14400794,-0.034896478,,,Nervous System
CU986305.1,0.112578,0.14748813,-0.034910135,,,Nervous System
grpel1,0.10750934,0.14241953,-0.034910195,,,Nervous System
ndufb2,0.28523687,0.32015902,-0.034922153,,,Nervous System
snrpd2,1.0688571,1.1037823,-0.034925222,,,Nervous System
parp1,0.56466484,0.5995993,-0.03493446,,,Nervous System
puf60b,0.37526345,0.41019967,-0.03493622,,,Nervous System
aldh9a1a.1,0.40590203,0.4408426,-0.03494057,,,Nervous System
edf1,0.46120635,0.49615827,-0.034951925,,,Nervous System
dldh,0.17046879,0.20545596,-0.034987167,,,Nervous System
bahcc1b,0.1698821,0.20489177,-0.035009667,,,Nervous System
psma6b,0.25131857,0.2863699,-0.035051316,,,Nervous System
marcksl1b,2.1355395,2.1706202,-0.03508067,,,Nervous System
dock7,0.1458289,0.18093438,-0.03510548,,,Nervous System
gng3,0.12336557,0.15849462,-0.035129048,,,Nervous System
C21H18orf25,0.1301875,0.1653194,-0.0351319,,,Nervous System
ndufb6,0.21812071,0.2532884,-0.03516768,,,Nervous System
pfas,0.11857455,0.15382142,-0.03524687,,,Nervous System
taf10,0.2531826,0.28843617,-0.035253584,,,Nervous System
ddx18,0.13366565,0.16900177,-0.035336122,,,Nervous System
cltca,0.34497014,0.38031638,-0.03534624,,,Nervous System
mrps36,0.18225656,0.21761473,-0.03535816,,,Nervous System
eif5,0.24870391,0.28407896,-0.035375044,,,Nervous System
eif4e2rs1,0.17478275,0.21021162,-0.035428867,,,Nervous System
