gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Mrpl27,0.10544086712567158,0.07763402346115429,0.027806843664517286,,,ExE endoderm
Hnrnpa3,0.294411483515082,0.26691084233360246,0.027500641181479546,,,ExE endoderm
Timm17a,0.15873142913971017,0.13124270986666012,0.02748871927305005,,,ExE endoderm
Rpl17,1.004861291905506,0.9773783397061127,0.02748295219939334,,,ExE endoderm
H2afv,0.11479236973407132,0.08731535653112044,0.027477013202950887,,,ExE endoderm
Dnaja1,0.24939458541321724,0.22193318735949402,0.02746139805372322,,,ExE endoderm
Wdr77,0.10707124132514435,0.07961391876035982,0.02745732256478453,,,ExE endoderm
Eif5a,0.6734116364371614,0.6460992885801781,0.027312347856983332,,,ExE endoderm
Psma1,0.18414271173489072,0.15684434604633796,0.02729836568855276,,,ExE endoderm
Rps24,1.1668835175560175,1.1396151304172586,0.0272683871387589,,,ExE endoderm
Ptbp1,0.18265711698821446,0.15558842592173983,0.027068691066474637,,,ExE endoderm
Sec11a,0.18681541228382617,0.15979844360143447,0.0270169686823917,,,ExE endoderm
Atp2a2,0.14563091048461124,0.11863517055355075,0.026995739931060497,,,ExE endoderm
Cul1,0.12911543906113743,0.10220119502086535,0.02691424404027208,,,ExE endoderm
Mrps21,0.13980397465527405,0.11295379190620285,0.026850182749071208,,,ExE endoderm
Ndufb10,0.19114823354740695,0.16430860734659977,0.026839626200807182,,,ExE endoderm
Cited1,0.2848709975311258,0.25807933515548703,0.02679166237563879,,,ExE endoderm
Son,0.17371672660634113,0.14695653256700072,0.026760194039340407,,,ExE endoderm
Eif1a,0.16275700499636211,0.13605731342648633,0.026699691569875783,,,ExE endoderm
Tuba1b,0.556984243490025,0.5303301311353952,0.026654112354629778,,,ExE endoderm
Prl2c2,0.19920608268218046,0.17257473131357867,0.026631351368601786,,,ExE endoderm
Cct2,0.32069253811334636,0.2941447412852488,0.026547796828097547,,,ExE endoderm
Amot,0.19511299432386686,0.16871504651837976,0.0263979478054871,,,ExE endoderm
Selenos,0.1987422690048735,0.17243309612796628,0.026309172876907205,,,ExE endoderm
Dnajc8,0.12454017351811636,0.09833403879199815,0.026206134726118213,,,ExE endoderm
Ndufb5,0.1740237421616469,0.14802813434855344,0.025995607813093458,,,ExE endoderm
Ywhaz,0.24553074217006352,0.21956301726503236,0.02596772490503116,,,ExE endoderm
Rpl5,0.542607006961476,0.5166847512368126,0.025922255724663446,,,ExE endoderm
Kctd10,0.1314904584638664,0.10558786943573771,0.025902589028128684,,,ExE endoderm
Fth1,1.7407715961638432,1.7150013202718786,0.025770275891964678,,,ExE endoderm
Slc39a8,0.12439609650369202,0.09869701342950733,0.025699083074184684,,,ExE endoderm
Tmbim6,0.17762315200576526,0.15196698111151916,0.0256561708942461,,,ExE endoderm
Cox7a2l,0.27603105636810965,0.25039037053477226,0.025640685833337395,,,ExE endoderm
Ldha,0.6164967758453359,0.5908603533132283,0.025636422532107628,,,ExE endoderm
Hmgb2,0.3053866727813743,0.27975157105962406,0.025635101721750264,,,ExE endoderm
Glrx5,0.16433161013704708,0.1387892758500447,0.025542334287002394,,,ExE endoderm
Scpep1,0.1410132288636178,0.11574757289089858,0.025265655972719223,,,ExE endoderm
Eif3a,0.2536308711207093,0.2285136077545696,0.025117263366139703,,,ExE endoderm
Cnpy2,0.15136965668002753,0.12626488651563464,0.025104770164392887,,,ExE endoderm
Tcf25,0.1066783620225396,0.08167189219054377,0.025006469831995823,,,ExE endoderm
Tuba1c,0.3182660667425345,0.2933885703420251,0.024877496400509402,,,ExE endoderm
Id1,0.11740226620941437,0.09262420895306885,0.02477805725634552,,,ExE endoderm
Psph,0.14217225308121936,0.11744512324472292,0.024727129836496442,,,ExE endoderm
Mttp,0.1356522275571537,0.11103223079205346,0.02461999676510024,,,ExE endoderm
Mrpl42,0.15722368598694947,0.13262329840008882,0.024600387586860645,,,ExE endoderm
Gm20388,0.318024862563442,0.2934736066569842,0.024551255906457792,,,ExE endoderm
S100g,0.35876468045761684,0.3342663762445803,0.02449830421303656,,,ExE endoderm
Pabpc4,0.14371395448001906,0.11929614485860815,0.024417809621410907,,,ExE endoderm
Apoc1,0.12633058978564252,0.10199216305034471,0.024338426735297805,,,ExE endoderm
Actb,1.067112266380556,1.042800857749818,0.024311408630737885,,,ExE endoderm
Itgb1,0.1672822166562354,0.14301964621097832,0.024262570445257092,,,ExE endoderm
Jade1,0.1729802475788716,0.14872110677042982,0.02425914080844177,,,ExE endoderm
Fam136a,0.10114627764352012,0.077019991093598,0.02412628654992212,,,ExE endoderm
Cnbp,0.31856676395197175,0.29461615902232074,0.02395060492965101,,,ExE endoderm
Nepn,0.06389392144694511,0.03997782522650372,0.023916096220441392,,,ExE endoderm
Tmem258,0.36180561872054784,0.3379224699646402,0.023883148755907635,,,ExE endoderm
Phgdh,0.18990305312199693,0.16627595936441594,0.023627093757580986,,,ExE endoderm
