gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
TARS,0.09366622,0.10297599,-0.009309769,,,purkinje layer|rest
FYN,0.17450227,0.18381758,-0.009315312,,,purkinje layer|rest
FGL2,0.11471454,0.12404996,-0.009335421,,,purkinje layer|rest
KIDINS220,0.19081977,0.20016144,-0.009341672,,,purkinje layer|rest
NDUFA1,0.5536149,0.5629695,-0.009354591,,,purkinje layer|rest
RHEB,0.25226033,0.2616195,-0.009359181,,,purkinje layer|rest
ATP6AP2,0.18212695,0.19151357,-0.009386614,,,purkinje layer|rest
REEP2,0.19969058,0.2090821,-0.009391516,,,purkinje layer|rest
BANF1,0.13676158,0.14617164,-0.009410068,,,purkinje layer|rest
COTL1,0.18257505,0.19198927,-0.009414226,,,purkinje layer|rest
DNAJC6,0.16999048,0.1794092,-0.009418726,,,purkinje layer|rest
PTPRN,0.07344927,0.082884595,-0.009435326,,,purkinje layer|rest
TENM3,0.10308874,0.11252553,-0.009436794,,,purkinje layer|rest
SMARCC2,0.46288407,0.47232202,-0.009437948,,,purkinje layer|rest
C1QBP,0.15147962,0.16093354,-0.0094539225,,,purkinje layer|rest
SNRPN,1.0240295,1.0334885,-0.009459019,,,purkinje layer|rest
SLC25A5,0.33848703,0.34795988,-0.009472847,,,purkinje layer|rest
FBXL3,0.11160241,0.12107844,-0.009476028,,,purkinje layer|rest
PRMT8,0.20497282,0.21445063,-0.009477809,,,purkinje layer|rest
GTF2A1L,0.16150634,0.1709927,-0.009486362,,,purkinje layer|rest
UBTF,0.08543623,0.094942465,-0.009506233,,,purkinje layer|rest
ITGB1BP1,0.34133995,0.35086647,-0.009526521,,,purkinje layer|rest
CAMTA1,0.35141796,0.3609515,-0.009533554,,,purkinje layer|rest
STMN4,0.2951544,0.30469826,-0.009543866,,,purkinje layer|rest
EIF3E,0.12643643,0.13599701,-0.009560585,,,purkinje layer|rest
RAB3GAP2,0.19230582,0.20187043,-0.009564608,,,purkinje layer|rest
METTL9,0.14861342,0.1581843,-0.009570882,,,purkinje layer|rest
PI4KB,0.070373364,0.079963915,-0.009590551,,,purkinje layer|rest
CACYBP,0.28861806,0.29822496,-0.009606898,,,purkinje layer|rest
TCF4,0.42109215,0.43071556,-0.009623408,,,purkinje layer|rest
UBE2N,0.097079754,0.10670846,-0.009628706,,,purkinje layer|rest
MCRIP1,0.0852496,0.094880745,-0.009631142,,,purkinje layer|rest
IQSEC1,0.14498703,0.15461898,-0.009631947,,,purkinje layer|rest
XRCC6,0.28559834,0.2952307,-0.009632349,,,purkinje layer|rest
SELENOT,0.11468519,0.12435905,-0.009673856,,,purkinje layer|rest
VDAC3,0.25314766,0.2628358,-0.009688139,,,purkinje layer|rest
NDUFC2,0.3126942,0.32238916,-0.009694964,,,purkinje layer|rest
RUNDC3A,0.18470049,0.19442157,-0.009721085,,,purkinje layer|rest
OTUB1,0.11035389,0.12008626,-0.009732373,,,purkinje layer|rest
DDX24,0.17617694,0.18598555,-0.009808615,,,purkinje layer|rest
PRDX2,0.42090043,0.43072662,-0.009826183,,,purkinje layer|rest
TMEM30A,0.17419478,0.1840463,-0.009851515,,,purkinje layer|rest
CASC4,0.13243605,0.1423026,-0.009866551,,,purkinje layer|rest
SRP9,0.2140687,0.22395018,-0.0098814815,,,purkinje layer|rest
FBXW7,0.16944242,0.17932546,-0.009883046,,,purkinje layer|rest
CUEDC2,0.09279878,0.10269565,-0.009896874,,,purkinje layer|rest
SYT4,0.31367606,0.32358494,-0.009908885,,,purkinje layer|rest
DCTN6,0.18547173,0.19538832,-0.009916589,,,purkinje layer|rest
SPIN1,0.10741334,0.11736221,-0.009948872,,,purkinje layer|rest
MTCH1,0.35570693,0.36568266,-0.009975731,,,purkinje layer|rest
PDCD6,0.18850447,0.19848064,-0.0099761635,,,purkinje layer|rest
GRM3,0.18561926,0.19561864,-0.0099993795,,,purkinje layer|rest
MTMR3,0.09687156,0.106901765,-0.010030203,,,purkinje layer|rest
ATP6V1H,0.16175547,0.17180851,-0.010053039,,,purkinje layer|rest
ALKBH7,0.14335015,0.15341778,-0.010067627,,,purkinje layer|rest
FAIM2,0.19517191,0.20524968,-0.0100777745,,,purkinje layer|rest
VDAC2,0.3144364,0.3245332,-0.010096788,,,purkinje layer|rest
HP1BP3,0.13644163,0.14656119,-0.010119557,,,purkinje layer|rest
ZFR,0.16515142,0.17528284,-0.010131419,,,purkinje layer|rest
USP22,0.24613284,0.25630465,-0.010171816,,,purkinje layer|rest
CYFIP2,0.29861346,0.30880818,-0.010194719,,,purkinje layer|rest
ATP6V1D,0.1916589,0.20186558,-0.0102066845,,,purkinje layer|rest
NDUFC1,0.40138298,0.41162354,-0.010240555,,,purkinje layer|rest
UGP2,0.16961832,0.17988114,-0.010262817,,,purkinje layer|rest
IK,0.13504678,0.1453333,-0.010286525,,,purkinje layer|rest
RTCA,0.11631861,0.12665345,-0.010334834,,,purkinje layer|rest
KANSL1,0.22567174,0.2360079,-0.010336161,,,purkinje layer|rest
ADD1,0.21264866,0.22302067,-0.010372013,,,purkinje layer|rest
CRTAC1,0.15211806,0.16249472,-0.010376662,,,purkinje layer|rest
TBCA,0.16671957,0.17710623,-0.010386661,,,purkinje layer|rest
CRY2,0.10577496,0.11617406,-0.010399096,,,purkinje layer|rest
DCUN1D5,0.1732052,0.18360876,-0.010403559,,,purkinje layer|rest
MOBP,0.09650091,0.106913134,-0.010412224,,,purkinje layer|rest
IGFBP7,0.065782525,0.07621881,-0.010436289,,,purkinje layer|rest
TSPAN13,0.08745385,0.09789567,-0.010441817,,,purkinje layer|rest
SSBP4,0.061608557,0.07208911,-0.010480557,,,purkinje layer|rest
MDH2,0.21829827,0.22878924,-0.010490969,,,purkinje layer|rest
SV2B,0.10327825,0.113775425,-0.010497175,,,purkinje layer|rest
SRPK2,0.15452105,0.16502842,-0.010507375,,,purkinje layer|rest
ACO2,0.19185553,0.20240062,-0.01054509,,,purkinje layer|rest
NAA20,0.22815648,0.23871796,-0.010561481,,,purkinje layer|rest
ERBB2,0.09003622,0.1006149,-0.010578677,,,purkinje layer|rest
MPV17L2,0.25532556,0.26594585,-0.010620296,,,purkinje layer|rest
OGFRL1,0.19890241,0.20957652,-0.010674104,,,purkinje layer|rest
MRPL53,0.26342216,0.27409688,-0.010674715,,,purkinje layer|rest
RAB6B,0.19045615,0.20115614,-0.010699987,,,purkinje layer|rest
TUBB4B,0.26968244,0.28038296,-0.010700524,,,purkinje layer|rest
MAP2K1,0.15973678,0.1704622,-0.010725424,,,purkinje layer|rest
KIAA0355,0.05320909,0.063950375,-0.010741286,,,purkinje layer|rest
LMO4,0.06786948,0.07861678,-0.010747306,,,purkinje layer|rest
TOP2B,0.15471983,0.16546884,-0.010749012,,,purkinje layer|rest
NPDC1,0.24433772,0.25509477,-0.010757044,,,purkinje layer|rest
PLEKHM2,0.10248893,0.11324804,-0.010759115,,,purkinje layer|rest
TBL1XR1,0.1755775,0.186341,-0.010763496,,,purkinje layer|rest
COPS6,0.1774656,0.18823402,-0.010768414,,,purkinje layer|rest
HSPA13,0.106083214,0.11686485,-0.010781638,,,purkinje layer|rest
SLC39A10,0.08358511,0.09442442,-0.010839306,,,purkinje layer|rest
ATL1,0.12285729,0.13370061,-0.010843322,,,purkinje layer|rest
SYNGR1,0.15518542,0.1660589,-0.010873482,,,purkinje layer|rest
RAB11A,0.17496215,0.18584374,-0.010881588,,,purkinje layer|rest
YBX1,0.09831068,0.109195635,-0.0108849555,,,purkinje layer|rest
ITM2C,0.0849374,0.095826685,-0.010889284,,,purkinje layer|rest
MYO5A,0.19182608,0.20272392,-0.010897845,,,purkinje layer|rest
RNF146,0.12631395,0.13721643,-0.010902479,,,purkinje layer|rest
TBCB,0.21818948,0.22916009,-0.010970607,,,purkinje layer|rest
LPL,0.095288485,0.10632063,-0.011032142,,,purkinje layer|rest
TRAF3,0.20363154,0.2146721,-0.011040568,,,purkinje layer|rest
MYL6B,0.16097057,0.17201547,-0.011044905,,,purkinje layer|rest
FEM1B,0.14926292,0.16033179,-0.011068866,,,purkinje layer|rest
DGCR2,0.107412964,0.11848383,-0.011070862,,,purkinje layer|rest
RPL34,0.40046883,0.41155282,-0.01108399,,,purkinje layer|rest
CLEC2L,0.17972574,0.19081204,-0.0110863,,,purkinje layer|rest
B4GAT1,0.151993,0.16310267,-0.011109665,,,purkinje layer|rest
VIM,0.13509698,0.14622432,-0.011127338,,,purkinje layer|rest
SCD,0.11138486,0.122513436,-0.011128575,,,purkinje layer|rest
VDAC1,0.30180198,0.31293258,-0.011130601,,,purkinje layer|rest
ATP5B,0.08506751,0.0962198,-0.01115229,,,purkinje layer|rest
MIC13,0.2011616,0.21231902,-0.011157423,,,purkinje layer|rest
PPP4R3B,0.106503665,0.117669865,-0.0111662,,,purkinje layer|rest
RETREG2,0.1578839,0.1690744,-0.011190504,,,purkinje layer|rest
GNB2,0.11447754,0.12567027,-0.011192732,,,purkinje layer|rest
FAM168A,0.14797112,0.15917389,-0.0112027675,,,purkinje layer|rest
GRIA3,0.14680137,0.15801543,-0.011214063,,,purkinje layer|rest
NEFM,0.20784059,0.21907404,-0.011233449,,,purkinje layer|rest
SF1,0.111225136,0.12246345,-0.011238314,,,purkinje layer|rest
PTGDS,0.38083386,0.39207307,-0.011239201,,,purkinje layer|rest
AUTS2,0.6532821,0.664544,-0.01126188,,,purkinje layer|rest
SSU72,0.17980525,0.19107267,-0.011267424,,,purkinje layer|rest
SORBS1,0.16123669,0.17253464,-0.011297956,,,purkinje layer|rest
CAMSAP2,0.20682278,0.21812236,-0.01129958,,,purkinje layer|rest
BTG1,0.14225657,0.15356278,-0.011306211,,,purkinje layer|rest
CACNA1E,0.096633844,0.10794091,-0.011307068,,,purkinje layer|rest
FAM13C,0.19940323,0.21072538,-0.011322156,,,purkinje layer|rest
ITGAV,0.1431753,0.15450184,-0.011326537,,,purkinje layer|rest
IQCJ-SCHIP1,0.1542962,0.16562392,-0.011327714,,,purkinje layer|rest
NFS1,0.17205423,0.18338235,-0.011328116,,,purkinje layer|rest
APMAP,0.14801736,0.15934633,-0.011328965,,,purkinje layer|rest
FABP3,0.2570617,0.26841992,-0.011358231,,,purkinje layer|rest
DBNDD2,0.30752066,0.31889772,-0.011377066,,,purkinje layer|rest
SPAG9,0.12828569,0.13969539,-0.0114097,,,purkinje layer|rest
ARF5,0.14896174,0.16037706,-0.011415318,,,purkinje layer|rest
MRPS14,0.10930854,0.12073592,-0.01142738,,,purkinje layer|rest
CHMP5,0.14289519,0.15433897,-0.011443779,,,purkinje layer|rest
STX8,0.1198396,0.1312877,-0.011448093,,,purkinje layer|rest
DNM1,0.36919814,0.380664,-0.0114658475,,,purkinje layer|rest
SEPT5,0.290254,0.30177695,-0.011522949,,,purkinje layer|rest
SHC4,0.3510308,0.36258137,-0.0115505755,,,purkinje layer|rest
CHL1,0.19453771,0.20610492,-0.011567205,,,purkinje layer|rest
PI4KA,0.17037135,0.18195225,-0.011580899,,,purkinje layer|rest
CAMK2D,0.24008848,0.25167155,-0.011583075,,,purkinje layer|rest
HLF,0.1177023,0.12931043,-0.011608131,,,purkinje layer|rest
MEF2C,0.07501419,0.086640775,-0.011626586,,,purkinje layer|rest
MARCH6,0.16780591,0.179446,-0.011640087,,,purkinje layer|rest
USP11,0.13432024,0.14597581,-0.011655569,,,purkinje layer|rest
SPP1,0.08044918,0.09214146,-0.011692278,,,purkinje layer|rest
SEL1L,0.120969154,0.13270417,-0.011735015,,,purkinje layer|rest
PPIB,0.2321708,0.24391705,-0.011746243,,,purkinje layer|rest
CFL1,0.6972248,0.70897144,-0.011746645,,,purkinje layer|rest
SPTBN1,0.2871723,0.29892772,-0.011755437,,,purkinje layer|rest
CHD2,0.24722658,0.2589912,-0.011764631,,,purkinje layer|rest
CCK,0.07035573,0.08212311,-0.01176738,,,purkinje layer|rest
NONO,0.13380666,0.14557655,-0.011769891,,,purkinje layer|rest
EWSR1,0.13836113,0.15013702,-0.011775896,,,purkinje layer|rest
ITFG1,0.22789384,0.23970579,-0.011811942,,,purkinje layer|rest
TRAPPC4,0.15731512,0.16921616,-0.011901036,,,purkinje layer|rest
GAD1,0.42506847,0.4370249,-0.0119564235,,,purkinje layer|rest
RPRD1A,0.14717527,0.15913977,-0.0119645,,,purkinje layer|rest
ASB3,0.26119563,0.27316996,-0.011974335,,,purkinje layer|rest
DAZAP2,0.21496697,0.22695117,-0.011984199,,,purkinje layer|rest
SRI,0.13656436,0.14860009,-0.0120357275,,,purkinje layer|rest
ANXA1,0.28055784,0.29261845,-0.012060612,,,purkinje layer|rest
PARK7,0.46604332,0.47813454,-0.012091219,,,purkinje layer|rest
ZEB2,0.10855702,0.120672494,-0.012115471,,,purkinje layer|rest
RPS4X,0.27324855,0.2853689,-0.012120336,,,purkinje layer|rest
GDI2,0.12185472,0.13398825,-0.012133524,,,purkinje layer|rest
CD200,0.13157074,0.14373022,-0.012159482,,,purkinje layer|rest
ELMO1,0.19289674,0.2050603,-0.012163565,,,purkinje layer|rest
RPL7,0.45578352,0.46794975,-0.012166232,,,purkinje layer|rest
ELAVL2,0.123754255,0.13593313,-0.0121788755,,,purkinje layer|rest
MRPS25,0.12845352,0.14066684,-0.01221332,,,purkinje layer|rest
TSC22D3,0.17797564,0.19024321,-0.012267575,,,purkinje layer|rest
MAPK10,0.28005397,0.29234222,-0.012288243,,,purkinje layer|rest
RTRAF,0.1592228,0.17151488,-0.012292087,,,purkinje layer|rest
PTGR1,0.21130699,0.22361718,-0.012310192,,,purkinje layer|rest
CLCN4,0.13072287,0.14303471,-0.012311846,,,purkinje layer|rest
WBP2,0.22781171,0.2401243,-0.012312591,,,purkinje layer|rest
RERE,0.21457905,0.22690992,-0.012330875,,,purkinje layer|rest
NAP1L4,0.20219989,0.21460712,-0.012407228,,,purkinje layer|rest
LRP1,0.22607198,0.23848154,-0.012409553,,,purkinje layer|rest
ATP8,0.0697169,0.08216351,-0.012446612,,,purkinje layer|rest
KIF5A,0.17071325,0.18316373,-0.012450486,,,purkinje layer|rest
PGRMC1,0.13424252,0.1466976,-0.012455076,,,purkinje layer|rest
AIP,0.18114887,0.19366646,-0.012517586,,,purkinje layer|rest
HNRNPM,0.11959605,0.13212493,-0.012528881,,,purkinje layer|rest
RAB2A,0.22203843,0.23458815,-0.012549713,,,purkinje layer|rest
EFR3A,0.25817147,0.27072355,-0.012552083,,,purkinje layer|rest
GNG3,0.2822951,0.29488546,-0.012590349,,,purkinje layer|rest
C16orf72,0.13619678,0.14881851,-0.012621731,,,purkinje layer|rest
CFAP52,0.06452187,0.077148065,-0.012626193,,,purkinje layer|rest
PSMB5,0.27063033,0.28328222,-0.0126518905,,,purkinje layer|rest
MLC1,0.17373179,0.18639718,-0.012665391,,,purkinje layer|rest
CAPZB,0.15521452,0.16789086,-0.012676343,,,purkinje layer|rest
FAM107A,0.233535,0.24621955,-0.012684539,,,purkinje layer|rest
SYN2,0.36121368,0.37395155,-0.01273787,,,purkinje layer|rest
TMA7,0.21748024,0.23024182,-0.012761578,,,purkinje layer|rest
GTF2I,0.24414642,0.25692993,-0.0127835125,,,purkinje layer|rest
FHL1,0.20103154,0.21384105,-0.012809515,,,purkinje layer|rest
SDCBP,0.12640391,0.13921797,-0.01281406,,,purkinje layer|rest
PDIA3,0.077536605,0.09041868,-0.012882076,,,purkinje layer|rest
INPP5F,0.19673897,0.2096399,-0.012900934,,,purkinje layer|rest
FAM172A,0.113411784,0.12632038,-0.012908593,,,purkinje layer|rest
EIF4G1,0.13158593,0.14451598,-0.0129300505,,,purkinje layer|rest
JTB,0.21550846,0.22846001,-0.012951553,,,purkinje layer|rest
FAM168B,0.14226863,0.15523022,-0.012961596,,,purkinje layer|rest
SEPT8,0.26786062,0.28083244,-0.012971818,,,purkinje layer|rest
CAP2,0.15292019,0.16589813,-0.012977943,,,purkinje layer|rest
SPOCK1,0.34225273,0.35523346,-0.012980729,,,purkinje layer|rest
ISCA1,0.18392013,0.1969203,-0.013000175,,,purkinje layer|rest
MTPN,0.15230896,0.165311,-0.013002038,,,purkinje layer|rest
PSMD2,0.1877148,0.20077349,-0.013058692,,,purkinje layer|rest
DTWD2,0.08478221,0.09786853,-0.013086319,,,purkinje layer|rest
SCN2B,0.11994882,0.1330463,-0.01309748,,,purkinje layer|rest
RAPGEF5,0.069711186,0.082848884,-0.013137698,,,purkinje layer|rest
NDRG4,0.94572943,0.9588791,-0.013149679,,,purkinje layer|rest
SPPL3,0.12220355,0.13538812,-0.01318457,,,purkinje layer|rest
NDUFA5,0.22423434,0.23746182,-0.013227478,,,purkinje layer|rest
TAC1,0.091047525,0.10427939,-0.013231866,,,purkinje layer|rest
SLC32A1,0.13332608,0.14656958,-0.013243496,,,purkinje layer|rest
DGKZ,0.13043943,0.14371857,-0.01327914,,,purkinje layer|rest
HSP90B1,0.30776837,0.32106614,-0.013297766,,,purkinje layer|rest
CCDC152,0.123377934,0.13670246,-0.013324529,,,purkinje layer|rest
ATP2B1,0.21564755,0.22897598,-0.013328433,,,purkinje layer|rest
APBB1,0.22236714,0.23569596,-0.0133288205,,,purkinje layer|rest
GAP43,0.33789444,0.3512952,-0.013400763,,,purkinje layer|rest
KIF3C,0.1613567,0.17477019,-0.013413489,,,purkinje layer|rest
RPS24,0.23560955,0.24902795,-0.013418406,,,purkinje layer|rest
PRDX1,0.20118937,0.21466531,-0.01347594,,,purkinje layer|rest
NCAM1,0.47249526,0.48601317,-0.013517916,,,purkinje layer|rest
ATP6V1B2,0.12343332,0.13696113,-0.013527811,,,purkinje layer|rest
NBEA,0.416867,0.4304676,-0.013600618,,,purkinje layer|rest
PSMB2,0.086267434,0.09990646,-0.013639025,,,purkinje layer|rest
RPS8,0.6165247,0.6301672,-0.01364249,,,purkinje layer|rest
SERPINE2,0.17770174,0.19140583,-0.013704091,,,purkinje layer|rest
SLC20A1,0.27858186,0.29233047,-0.013748616,,,purkinje layer|rest
DNAJB6,0.21931879,0.23307434,-0.013755545,,,purkinje layer|rest
ABI2,0.32595974,0.33973294,-0.013773203,,,purkinje layer|rest
SCN1B,0.41245878,0.4262645,-0.013805717,,,purkinje layer|rest
ITPR1,0.49263275,0.5065091,-0.013876379,,,purkinje layer|rest
TXNIP,0.09331596,0.10721363,-0.013897672,,,purkinje layer|rest
PAFAH1B2,0.21430483,0.22821012,-0.013905287,,,purkinje layer|rest
MYO3B,0.048317153,0.06224358,-0.013926428,,,purkinje layer|rest
SERINC3,0.121630825,0.13558105,-0.013950221,,,purkinje layer|rest
TMEM59,0.17800361,0.19196425,-0.013960645,,,purkinje layer|rest
PDZK1,0.09856325,0.11253747,-0.013974227,,,purkinje layer|rest
POLDIP3,0.17247608,0.18645369,-0.013977602,,,purkinje layer|rest
CNP,0.111595586,0.12562732,-0.014031738,,,purkinje layer|rest
SERPINI1,0.17936748,0.19342251,-0.014055029,,,purkinje layer|rest
PPP1R1B,0.15415135,0.16824947,-0.014098123,,,purkinje layer|rest
UQCRB,0.2304333,0.2445431,-0.014109805,,,purkinje layer|rest
PSD2,0.27643007,0.29076907,-0.014339,,,purkinje layer|rest
CDK2AP1,0.22135083,0.23573303,-0.014382198,,,purkinje layer|rest
OCIAD1,0.15681238,0.17124905,-0.014436662,,,purkinje layer|rest
ABAT,0.26659295,0.2811145,-0.014521539,,,purkinje layer|rest
PPA1,0.23127809,0.24580517,-0.014527082,,,purkinje layer|rest
RPS20,0.20292386,0.21750772,-0.014583856,,,purkinje layer|rest
PEA15,0.29672614,0.31131408,-0.014587939,,,purkinje layer|rest
C11orf58,0.19556716,0.21016978,-0.014602616,,,purkinje layer|rest
ATPIF1,0.7861425,0.8007629,-0.014620364,,,purkinje layer|rest
GADD45GIP1,0.24179131,0.25641227,-0.01462096,,,purkinje layer|rest
NDFIP1,0.2638981,0.2785299,-0.014631808,,,purkinje layer|rest
MRPL12,0.19193785,0.20660956,-0.014671713,,,purkinje layer|rest
TMEM50B,0.21369806,0.2283923,-0.014694244,,,purkinje layer|rest
NDUFA8,0.33767533,0.35238838,-0.014713049,,,purkinje layer|rest
COX7A1,0.14711434,0.16191341,-0.014799073,,,purkinje layer|rest
AP2M1,0.33303726,0.3478712,-0.014833957,,,purkinje layer|rest
HERC3,0.22050346,0.23533964,-0.014836177,,,purkinje layer|rest
SCOC,0.27381775,0.28866953,-0.014851779,,,purkinje layer|rest
PSMD13,0.14190769,0.15676348,-0.014855787,,,purkinje layer|rest
TUBA4A,0.32766378,0.34257644,-0.014912665,,,purkinje layer|rest
ARF3,0.17209412,0.18700927,-0.014915153,,,purkinje layer|rest
KIF3A,0.17947514,0.1944254,-0.0149502605,,,purkinje layer|rest
DDX5,0.29800603,0.31296527,-0.014959246,,,purkinje layer|rest
GNAO1,0.58750564,0.60250527,-0.014999628,,,purkinje layer|rest
GPM6B,0.24113783,0.25614786,-0.015010029,,,purkinje layer|rest
SLIRP,0.35746962,0.37248096,-0.01501134,,,purkinje layer|rest
KCNMA1,0.2380277,0.25308254,-0.015054837,,,purkinje layer|rest
PCDH9,0.76431185,0.7794615,-0.015149653,,,purkinje layer|rest
STXBP1,0.29789287,0.31306818,-0.015175313,,,purkinje layer|rest
WDR62,0.18945841,0.20474796,-0.015289545,,,purkinje layer|rest
RPL11,0.381833,0.39717793,-0.015344948,,,purkinje layer|rest
ZBTB18,0.20546253,0.22081855,-0.015356019,,,purkinje layer|rest
DSTN,0.4085116,0.423924,-0.01541239,,,purkinje layer|rest
BEX1,0.3254971,0.3409237,-0.015426606,,,purkinje layer|rest
CLU,1.1666411,1.1820923,-0.015451193,,,purkinje layer|rest
MAP1A,0.24660341,0.26211518,-0.015511766,,,purkinje layer|rest
CYC1,0.3772866,0.39280623,-0.015519619,,,purkinje layer|rest
ARL8B,0.13111182,0.14667115,-0.015559331,,,purkinje layer|rest
ELAVL3,0.27191782,0.2875319,-0.015614092,,,purkinje layer|rest
RPL4,0.3097597,0.32540944,-0.015649736,,,purkinje layer|rest
ENTPD4,0.16256545,0.17821959,-0.015654132,,,purkinje layer|rest
RPL37,0.2770624,0.29275706,-0.015694678,,,purkinje layer|rest
NTRK2,0.34991547,0.36563176,-0.015716285,,,purkinje layer|rest
H2AFZ,0.2912988,0.30703488,-0.015736073,,,purkinje layer|rest
SUPT20H,0.1399545,0.15569209,-0.015737578,,,purkinje layer|rest
UBE2D3,0.27336112,0.289103,-0.015741885,,,purkinje layer|rest
NAA38,0.21688879,0.2327097,-0.01582092,,,purkinje layer|rest
OAZ1,0.111729726,0.12768131,-0.015951589,,,purkinje layer|rest
RPL22,0.3073997,0.3233516,-0.015951902,,,purkinje layer|rest
SUB1,0.37392247,0.3899067,-0.015984237,,,purkinje layer|rest
ATP6V0A1,0.18719879,0.20320116,-0.016002372,,,purkinje layer|rest
PFDN5,0.33105817,0.34706867,-0.016010493,,,purkinje layer|rest
DDOST,0.14923693,0.16527167,-0.016034737,,,purkinje layer|rest
RPH3A,0.11593693,0.13200828,-0.016071357,,,purkinje layer|rest
EIF4G2,0.26816785,0.28429115,-0.016123295,,,purkinje layer|rest
SEZ6L2,0.28482792,0.3009881,-0.01616019,,,purkinje layer|rest
NSF,0.31505576,0.33121893,-0.01616317,,,purkinje layer|rest
LAMTOR1,0.17536688,0.19153513,-0.016168252,,,purkinje layer|rest
NDUFA10,0.1934584,0.20965141,-0.016193017,,,purkinje layer|rest
DYNLRB1,0.3080405,0.32424575,-0.016205251,,,purkinje layer|rest
FRMD4A,0.24949917,0.2657269,-0.016227722,,,purkinje layer|rest
ELMOD1,0.23916374,0.25539666,-0.016232923,,,purkinje layer|rest
FERMT2,0.30792397,0.32415852,-0.016234547,,,purkinje layer|rest
TMEM59L,0.3934877,0.4097842,-0.016296506,,,purkinje layer|rest
ZFYVE26,0.07504723,0.091346905,-0.016299672,,,purkinje layer|rest
NDUFB5,0.23966853,0.25597194,-0.016303405,,,purkinje layer|rest
ZFAND5,0.28466684,0.3009889,-0.016322076,,,purkinje layer|rest
COPG2,0.24809775,0.26442212,-0.016324371,,,purkinje layer|rest
APLP1,0.13719739,0.15355577,-0.016358376,,,purkinje layer|rest
DDX17,0.31698573,0.33341017,-0.016424447,,,purkinje layer|rest
SEC61G,0.24880001,0.2653338,-0.016533792,,,purkinje layer|rest
NSG2,0.16213562,0.1787283,-0.016592681,,,purkinje layer|rest
VAT1L,0.3398781,0.35649553,-0.016617417,,,purkinje layer|rest
GRIA2,0.27978262,0.29652724,-0.016744614,,,purkinje layer|rest
CTNNB1,0.13824701,0.15501878,-0.016771764,,,purkinje layer|rest
SNRPD2,0.30809468,0.3248761,-0.01678142,,,purkinje layer|rest
UQCRC1,0.21608464,0.23291107,-0.016826421,,,purkinje layer|rest
SIRPA,0.17948246,0.19630972,-0.016827255,,,purkinje layer|rest
ATP6V0B,0.41795126,0.43481064,-0.016859382,,,purkinje layer|rest
HECTD1,0.32690474,0.34381273,-0.01690799,,,purkinje layer|rest
TRIM2,0.2637862,0.28069884,-0.01691264,,,purkinje layer|rest
MARCKSL1,0.11684285,0.13376357,-0.016920716,,,purkinje layer|rest
PLEKHB1,0.118930876,0.13587855,-0.016947672,,,purkinje layer|rest
USMG5,0.5953773,0.6123737,-0.016996384,,,purkinje layer|rest
HLA-E,0.22201909,0.23904471,-0.01702562,,,purkinje layer|rest
TMEM167A,0.1902623,0.20731488,-0.017052576,,,purkinje layer|rest
RNF115,0.14857876,0.1657021,-0.017123342,,,purkinje layer|rest
NUDT3,0.4256596,0.44282052,-0.017160922,,,purkinje layer|rest
PET100,0.101969555,0.11918444,-0.017214887,,,purkinje layer|rest
PFDN2,0.24025558,0.25748897,-0.017233387,,,purkinje layer|rest
GNB1,0.2266963,0.24395557,-0.01725927,,,purkinje layer|rest
CHP1,0.26878634,0.28616664,-0.017380297,,,purkinje layer|rest
NDUFS7,0.33645812,0.35403153,-0.017573416,,,purkinje layer|rest
PAFAH1B1,0.3260784,0.3436652,-0.017586827,,,purkinje layer|rest
ATP5O,0.77906877,0.79666626,-0.017597497,,,purkinje layer|rest
ACOT7,0.20656429,0.22421971,-0.017655417,,,purkinje layer|rest
SMIM13,0.24167845,0.25933957,-0.017661124,,,purkinje layer|rest
FIS1,0.29083332,0.30859637,-0.017763048,,,purkinje layer|rest
SEC11C,0.21789387,0.23569554,-0.017801672,,,purkinje layer|rest
CLTA,0.29217666,0.31001988,-0.017843217,,,purkinje layer|rest
RPL10A,0.24796598,0.26586473,-0.017898753,,,purkinje layer|rest
CD59,0.2571228,0.27510935,-0.017986536,,,purkinje layer|rest
TUBB3,0.66572297,0.68372345,-0.018000484,,,purkinje layer|rest
AES,0.1626171,0.18064497,-0.018027872,,,purkinje layer|rest
ATP1A4,0.77648276,0.794522,-0.018039227,,,purkinje layer|rest
ND6,0.39817148,0.41625822,-0.018086731,,,purkinje layer|rest
PRKACB,0.2475187,0.26564866,-0.01812996,,,purkinje layer|rest
RPN1,0.1517118,0.16986167,-0.018149868,,,purkinje layer|rest
PDE4D,0.21832089,0.23651108,-0.01819019,,,purkinje layer|rest
TRIM9,0.42789456,0.44617963,-0.018285066,,,purkinje layer|rest
RHOA,0.21827753,0.23658718,-0.018309653,,,purkinje layer|rest
SNU13,0.51387376,0.5323326,-0.018458843,,,purkinje layer|rest
MYO18B,0.08801183,0.106473655,-0.018461823,,,purkinje layer|rest
NDUFB7,0.37368968,0.39215237,-0.018462688,,,purkinje layer|rest
AP2B1,0.21000722,0.2286788,-0.018671572,,,purkinje layer|rest
GSTP1,0.35777006,0.37644842,-0.018678367,,,purkinje layer|rest
RPL32,0.22866258,0.24744365,-0.018781066,,,purkinje layer|rest
ARHGAP5,0.31374153,0.3326831,-0.018941551,,,purkinje layer|rest
