gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface,dataset,specimen
Txnrd2,0.07236421,0.084170945,-0.011806734,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cntn1,0.049609397,0.061425384,-0.0118159875,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mblac1,0.029004017,0.040832046,-0.0118280295,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mbd5,0.0850911,0.096919805,-0.011828706,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Kctd18,0.0924555,0.104290105,-0.0118346065,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Sec11a,0.7880843,0.7999258,-0.011841476,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zswim5,0.042232774,0.054076705,-0.011843931,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mtmr6,0.22958598,0.2414391,-0.011853129,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Erich1,0.033843894,0.045704283,-0.011860389,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Arxes2,0.35201022,0.3638849,-0.011874676,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cldn4,0.027152179,0.039027784,-0.011875605,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rangap1,0.58151734,0.59339637,-0.011879027,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tmem14a,0.054355502,0.06624039,-0.0118848905,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ndst3,0.026824746,0.038718026,-0.01189328,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Trp53bp1,0.45350334,0.46540236,-0.011899024,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tal1,0.039052837,0.050952416,-0.011899579,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp654,0.11154864,0.12345003,-0.0119013935,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Msmo1,0.30718875,0.31909373,-0.011904985,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
2810001G20Rik,0.156098,0.16801043,-0.011912435,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cacng7,0.022659505,0.034574356,-0.011914851,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fhod1,0.07469111,0.086609416,-0.011918306,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lmbrd1,0.17046425,0.18238594,-0.011921689,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cdca2,0.14368077,0.15561028,-0.011929512,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rnf170,0.12283592,0.13476932,-0.011933401,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tipin,0.536088,0.548033,-0.011945009,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Med29,0.38445157,0.39639702,-0.011945456,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Bop1,0.27216697,0.28411937,-0.0119524,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cyyr1,0.040283512,0.05224812,-0.011964608,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tceal1,0.15390101,0.16586731,-0.011966303,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Galnt14,0.022310795,0.034291327,-0.011980532,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
N4bp2l1,0.018540552,0.030529719,-0.011989167,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Guca1a,0.03686724,0.048858047,-0.011990808,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cep76,0.0652159,0.07720712,-0.011991218,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Islr2,0.14708681,0.15908086,-0.011994049,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Hist1h4b,0.04561044,0.05760991,-0.011999469,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Atp2b2,0.036409836,0.04841529,-0.012005452,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mov10,0.20475894,0.21676625,-0.012007311,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc25a1,0.32513738,0.33714816,-0.012010783,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
St8sia1,0.064302616,0.07633342,-0.012030803,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Sox13,0.055989053,0.068022504,-0.012033451,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Stat5b,0.13785224,0.14988989,-0.01203765,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Adap1,0.03718143,0.049221903,-0.0120404735,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Eif2s3y,0.2567276,0.26877135,-0.012043744,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp697,0.097819224,0.10986347,-0.0120442435,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ascc3,0.12410682,0.13616157,-0.012054749,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Shtn1,0.05596066,0.068021365,-0.012060706,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Extl3,0.32059917,0.33266264,-0.012063473,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gm266,0.06470276,0.07677405,-0.012071297,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Atxn1,0.11767378,0.12974535,-0.012071572,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fermt3,0.029020758,0.041094687,-0.0120739285,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tbl3,0.23691219,0.24899408,-0.012081891,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tnfrsf1a,0.3595591,0.3716461,-0.012087017,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lrrk1,0.06945058,0.08155594,-0.012105361,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp775,0.055897415,0.068005644,-0.012108229,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rnpep,0.2960992,0.30821148,-0.01211229,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Nipsnap3b,0.21959496,0.2317091,-0.012114137,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pja2,0.60508895,0.6172042,-0.01211524,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gtf2a1,0.3414089,0.35354334,-0.012134433,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Morf4l2,1.5248649,1.5369993,-0.012134433,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rabepk,0.12626688,0.13840306,-0.012136176,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Kdm4b,0.19415437,0.2062938,-0.01213944,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mrpl50,0.38682207,0.39896506,-0.012142986,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Nudcd2,0.4742352,0.48638126,-0.012146056,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ska1,0.13760222,0.14975142,-0.0121492,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cspg5,0.10146491,0.11362203,-0.01215712,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Clgn,0.015373155,0.027551074,-0.012177919,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
1110012L19Rik,0.10162668,0.1138064,-0.012179717,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Dyrk3,0.037720878,0.04990378,-0.012182903,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gxylt1,0.22576463,0.2379502,-0.012185574,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cgref1,0.044590328,0.05677869,-0.012188364,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Srrm4,0.05712593,0.06931723,-0.012191299,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
4932422M17Rik,0.024125619,0.036318284,-0.012192665,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pkp4,0.29900125,0.31119472,-0.012193471,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
4930523C07Rik,0.039913356,0.0521109,-0.012197543,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Micall2,0.053715568,0.065917745,-0.012202177,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fndc3b,0.44573966,0.45794255,-0.012202889,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfyve16,0.1724481,0.18466169,-0.012213588,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp317,0.15589939,0.16811605,-0.012216657,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Uqcrfs1,0.7800573,0.79228276,-0.012225449,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cd320,0.20108746,0.2133151,-0.01222764,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
1700096K18Rik,0.040036604,0.052276365,-0.012239762,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
As3mt,0.097730294,0.1099726,-0.01224231,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mtrf1l,0.08071582,0.09295971,-0.012243889,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cox15,0.093885876,0.106135696,-0.01224982,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zmat5,0.21069187,0.22295116,-0.01225929,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Onecut2,0.039082434,0.051345624,-0.01226319,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rab5a,0.43327126,0.44553488,-0.012263626,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rabac1,0.7158454,0.7281098,-0.012264371,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Plekha1,0.18530029,0.1975723,-0.012272015,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rps20,3.6268365,3.6391127,-0.012276173,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Nexmif,0.019361842,0.031640172,-0.01227833,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mphosph10,0.20805554,0.22033992,-0.012284383,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Sv2a,0.08328973,0.095577575,-0.012287848,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cenpq,0.1340404,0.14633475,-0.012294352,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ppip5k1,0.03264971,0.04495461,-0.012304898,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tspan15,0.061586916,0.07389347,-0.012306556,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc25a23,0.16094649,0.17325363,-0.012307137,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fam8a1,0.3864468,0.39875424,-0.012307435,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rtl8b,0.32208434,0.33441725,-0.012332916,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lingo1,0.12781377,0.14015837,-0.012344599,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tro,0.31569088,0.32803926,-0.012348384,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cdv3,0.9362157,0.9485735,-0.012357831,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Angptl2,0.26011378,0.27247474,-0.01236096,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Skap2,0.0878181,0.100179076,-0.012360975,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mdn1,0.188055,0.200422,-0.01236701,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lsm11,0.113917656,0.12629198,-0.012374319,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Wdr90,0.12173243,0.13410875,-0.012376323,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Usp49,0.11608187,0.12846126,-0.0123793855,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Edem3,0.16411753,0.1765121,-0.012394577,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mastl,0.052331436,0.06472981,-0.012398373,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rasl11b,0.29927817,0.31167996,-0.012401789,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Adam15,0.18282105,0.19523841,-0.012417361,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Trpm4,0.12093976,0.13336076,-0.012420997,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
3110040N11Rik,0.084498264,0.09691942,-0.0124211535,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tmed1,0.35456285,0.3669858,-0.012422949,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tstd3,0.081453405,0.09388318,-0.012429774,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Esco2,0.11392158,0.12635311,-0.012431532,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Supt7l,0.13757446,0.15000975,-0.012435287,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Carnmt1,0.22049035,0.2329286,-0.012438253,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Herc4,0.185902,0.19834462,-0.012442619,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Aplnr,0.28391114,0.29635453,-0.0124433935,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ric8a,0.2928698,0.30531523,-0.01244542,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mms22l,0.12728812,0.13974229,-0.012454167,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Limk2,0.22225949,0.23472363,-0.012464136,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gfer,0.23238134,0.2448455,-0.012464151,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ptpre,0.02667974,0.039150424,-0.012470685,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mrpl32,0.38977766,0.40225223,-0.012474567,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Elf1,0.107609384,0.120085396,-0.012476012,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Arhgef19,0.08201815,0.09449652,-0.0124783665,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc25a32,0.10141355,0.11389509,-0.01248154,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Celf3,0.040079676,0.052566156,-0.01248648,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Snx4,0.48394725,0.49643412,-0.012486875,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ehd3,0.05175238,0.064243056,-0.012490675,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Prim1,0.2975988,0.31009188,-0.012493074,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Efnb2,0.5961033,0.60860294,-0.01249963,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zmym3,0.35102537,0.36352786,-0.0125024915,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Kcnk1,0.065045655,0.07755853,-0.012512878,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mrpl49,0.29419738,0.306737,-0.012539625,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
2900093K20Rik,0.056492563,0.06907118,-0.012578618,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
a,0.020518722,0.03309879,-0.012580069,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Wnt9a,0.05322448,0.06580822,-0.01258374,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Snx22,0.016889375,0.02947363,-0.012584256,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Crbn,0.12025812,0.13284288,-0.012584761,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Trim46,0.091234826,0.10382308,-0.012588255,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fbxo16,0.033366784,0.04596543,-0.012598645,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Aida,0.4982853,0.5108847,-0.012599409,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Dhx37,0.085989706,0.09858971,-0.012600005,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zik1,0.15682264,0.16943125,-0.012608618,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cbfa2t2,0.25750583,0.27011648,-0.012610644,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cyb561,0.03660743,0.04922364,-0.01261621,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Six4,0.09985655,0.11247772,-0.012621172,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Snap29,0.13960862,0.1522322,-0.012623578,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Scarf1,0.03560556,0.04824062,-0.01263506,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Hunk,0.29841152,0.31104717,-0.012635648,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Sppl2b,0.17301518,0.18565382,-0.012638643,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Xrcc2,0.04224567,0.054887746,-0.012642074,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Crb2,0.020879501,0.033523854,-0.012644352,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lrch1,0.085737154,0.09838244,-0.012645289,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Epc1,0.25876805,0.27141395,-0.0126459,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Edrf1,0.12468923,0.13734561,-0.012656383,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pik3r4,0.16290016,0.1755743,-0.012674138,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ppfia3,0.05676875,0.06945784,-0.012689088,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Phlda2,0.055816855,0.0685187,-0.012701843,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ak1,0.10095826,0.11366429,-0.012706034,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Kdf1,0.0142738,0.026988382,-0.012714582,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tiparp,0.15632926,0.16904978,-0.012720525,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cd276,0.38132098,0.39404678,-0.0127258,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Amer3,0.02563114,0.038367324,-0.012736183,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc25a14,0.06991131,0.08265736,-0.012746051,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Snapc3,0.16988537,0.18263432,-0.012748957,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Magi2,0.097463146,0.11021376,-0.012750611,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mios,0.18496723,0.19774514,-0.01277791,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Map3k2,0.09276136,0.10554008,-0.012778722,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fem1a,0.14594172,0.15873557,-0.012793854,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gss,0.06568897,0.07849909,-0.012810126,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Efcab11,0.06915236,0.081987485,-0.012835123,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Smim15,0.32519925,0.33803797,-0.012838721,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pip4k2c,0.12235377,0.13519889,-0.012845121,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tubg2,0.03772522,0.05057164,-0.012846418,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Aass,0.07841198,0.09127287,-0.012860887,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Coq3,0.084546074,0.09742651,-0.012880437,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rps6ka1,0.14426266,0.15714331,-0.012880653,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Upf3a,0.28433228,0.29721454,-0.0128822625,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rhot1,0.25286597,0.2657512,-0.012885243,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zbtb11,0.11820372,0.13110094,-0.012897216,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp599,0.015563485,0.028488073,-0.012924588,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Rfc3,0.39415947,0.40709054,-0.012931079,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Acbd3,0.27759352,0.2905455,-0.01295197,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ubr2,0.24734658,0.26030278,-0.012956202,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gtf3c2,0.4574446,0.47040465,-0.0129600465,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pdhx,0.12431212,0.13728212,-0.0129700005,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ndufb7,1.1225052,1.135503,-0.012997866,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Col4a6,0.020315625,0.033320203,-0.013004579,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pdzd4,0.14218228,0.1551881,-0.013005823,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ice1,0.38414732,0.39716172,-0.013014406,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ppcs,0.06811725,0.08113801,-0.013020754,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tcaim,0.02888276,0.041907515,-0.013024755,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Garnl3,0.067121156,0.080152735,-0.01303158,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Sspn,0.14537585,0.15840845,-0.0130326,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Wdr18,0.3659943,0.3790287,-0.013034403,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lamtor3,0.30847606,0.3215145,-0.013038427,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mcm4,0.46656477,0.47960332,-0.013038546,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp329,0.108025864,0.12107032,-0.013044454,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Hipk2,0.05708089,0.07012835,-0.0130474605,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Lix1,0.2240675,0.23711659,-0.013049096,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Krt10,0.23765087,0.25071105,-0.013060182,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cdk7,0.2833026,0.29636666,-0.013064057,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cxcr4,0.039027657,0.05209511,-0.013067454,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Coq8b,0.0743269,0.08739869,-0.01307179,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Mrps22,0.24468823,0.25776687,-0.013078645,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Haus1,0.13129702,0.14437754,-0.013080522,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc30a4,0.18192758,0.19500896,-0.013081387,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Scn3a,0.086780325,0.09986384,-0.013083518,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ikbip,0.3176458,0.33074018,-0.013094395,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Ptcd3,0.25728372,0.27039012,-0.013106406,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Serinc5,0.13010539,0.14322133,-0.0131159425,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cdk5rap1,0.051007625,0.06412362,-0.013115998,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Pla2g6,0.104597576,0.11771814,-0.013120562,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Slc16a9,0.03230402,0.045431174,-0.013127156,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Klhl6,0.026023071,0.039151706,-0.013128635,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gramd4,0.12068086,0.13381289,-0.013132028,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Vcpip1,0.22360775,0.23674484,-0.013137087,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Camk2n1,0.12699378,0.1401375,-0.013143718,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Klf15,0.02902363,0.042168442,-0.013144812,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Hmgn3,0.6979211,0.7110672,-0.013146102,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Hsd3b6,0.04694999,0.060099877,-0.013149887,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tex261,0.30257913,0.31573042,-0.013151288,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfpl1,0.30015802,0.31332383,-0.013165802,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Cpz,0.06955953,0.08274158,-0.0131820515,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Dolk,0.10461689,0.117810965,-0.013194077,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Tmtc3,0.17135279,0.18455388,-0.013201088,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Fam32a,0.3979325,0.41113505,-0.013202548,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Panx2,0.012695668,0.025901102,-0.013205433,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Gstm7,0.10015058,0.113361984,-0.013211407,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
Zfp398,0.069749504,0.08297157,-0.013222069,,,4-primordium of chondrocranium,whole_mouse_embryo_3d_cngb,
