interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
l3,SMESG000037355.1,0.09332772,0.15694603,-0.06361831,,
l3,SMESG000008139.1,0.08705367,0.15069726,-0.06364359,,
l3,SMESG000016828.1,0.05757814,0.121295355,-0.063717216,,
l3,SMESG000032411.1,0.08823006,0.1520592,-0.06382914,,
l3,SMESG000065433.1,0.07836121,0.14220512,-0.063843906,,
l3,SMESG000039100.1,0.04934332,0.113203704,-0.06386039,,
l3,SMESG000078872.1,0.051957555,0.11592767,-0.06397011,,
l3,SMESG000037748.1,0.075158864,0.13924094,-0.06408207,,
l3,SMESG000065858.1,0.09600737,0.16015086,-0.06414349,,
l3,SMESG000071366.1,0.06483254,0.12906604,-0.0642335,,
l3,SMESG000013191.1,0.07927625,0.1438876,-0.064611346,,
l3,SMESG000054049.1,0.04685976,0.111521184,-0.06466143,,
l3,SMESG000033877.1,0.06973431,0.13443415,-0.064699836,,
l3,SMESG000016299.1,0.05130397,0.116007686,-0.06470372,,
l3,SMESG000078664.1,0.07966834,0.14444824,-0.06477989,,
l3,SMESG000043835.1,0.041631334,0.10647389,-0.06484256,,
l3,SMESG000040780.1,0.092413045,0.15734689,-0.064933844,,
l3,SMESG000007597.1,0.04261165,0.10759552,-0.06498387,,
l3,SMESG000021684.1,0.05888519,0.12401925,-0.06513406,,
l3,SMESG000038673.1,0.04385341,0.10903741,-0.065184,,
l3,SMESG000050640.1,0.033984672,0.0992635,-0.06527883,,
l3,SMESG000008209.1,0.093197174,0.15854834,-0.065351166,,
l3,SMESG000032144.1,0.06653187,0.13195063,-0.065418765,,
l3,SMESG000007873.1,0.059865616,0.12530124,-0.065435626,,
l3,SMESG000066355.1,0.52604777,0.59149146,-0.065443695,,
l3,SMESG000051015.1,0.06326407,0.12898639,-0.06572232,,
l3,SMESG000021236.1,0.053460713,0.11921236,-0.06575164,,
l3,SMESG000013666.1,0.039409198,0.10519209,-0.06578289,,
l3,SMESG000038928.1,0.06764294,0.13347279,-0.06582984,,
l3,SMESG000011389.1,0.06346013,0.12930681,-0.06584668,,
l3,SMESG000034948.1,0.057251375,0.12313798,-0.0658866,,
l3,SMESG000001466.1,0.041696683,0.107835904,-0.06613922,,
l3,SMESG000000632.1,0.09352418,0.15967023,-0.06614605,,
l3,SMESG000059031.1,0.030455507,0.09661966,-0.06616415,,
l3,SMESG000060905.1,0.06025773,0.12658295,-0.06632522,,
l3,SMESG000002751.1,0.047186557,0.1135241,-0.06633754,,
l3,SMESG000079660.1,0.029279096,0.09565828,-0.06637918,,
l3,SMESG000042492.1,0.05202289,0.11841119,-0.0663883,,
l3,SMESG000023047.1,0.09300108,0.15942965,-0.06642857,,
l3,SMESG000016949.1,0.050192926,0.1167288,-0.066535875,,
l3,SMESG000076677.1,0.04842831,0.115206614,-0.0667783,,
l3,SMESG000026020.1,0.050388977,0.11720929,-0.066820316,,
l3,SMESG000012224.1,0.06470189,0.13163015,-0.06692826,,
l3,SMESG000060686.1,0.05914664,0.12618233,-0.06703569,,
l3,SMESG000016252.1,0.1045689,0.17168733,-0.067118436,,
l3,SMESG000014326.1,0.11620269,0.1833842,-0.067181505,,
l3,SMESG000061372.1,0.06450579,0.13179034,-0.06728455,,
l3,SMESG000051850.1,0.044310898,0.11160138,-0.067290485,,
l3,SMESG000014324.1,0.05267637,0.120013386,-0.06733702,,
l3,SMESG000081727.1,0.05685921,0.12425969,-0.06740048,,
l3,SMESG000006432.1,0.05725134,0.12466022,-0.06740888,,
l3,SMESG000045386.1,0.0681004,0.1355557,-0.0674553,,
l3,SMESG000055576.1,0.075093575,0.14260587,-0.067512296,,
l3,SMESG000015927.1,0.11809772,0.18562722,-0.0675295,,
l3,SMESG000053095.1,0.06816574,0.13571596,-0.06755022,,
l3,SMESG000056346.1,0.041827396,0.109438255,-0.06761086,,
l3,SMESG000039761.1,0.07849203,0.14613079,-0.067638755,,
l3,SMESG000033500.1,0.06417903,0.13187055,-0.06769152,,
l3,SMESG000051527.1,0.041239165,0.108957455,-0.06771829,,
l3,SMESG000075533.1,0.07535494,0.14308654,-0.0677316,,
l3,SMESG000058557.1,0.07992981,0.1478132,-0.067883395,,
l3,SMESG000042663.1,0.055421453,0.123618744,-0.068197295,,
l3,SMESG000021627.1,0.0487551,0.116969116,-0.068214014,,
l3,SMESG000074136.1,0.05502925,0.123298265,-0.068269014,,
l3,SMESG000004230.1,0.06993034,0.13843976,-0.06850942,,
l3,SMESG000047886.1,0.0590159,0.12754425,-0.068528354,,
l3,SMESG000016474.1,0.067250766,0.13579601,-0.068545245,,
l3,SMESG000062648.1,1.3972274,1.465866,-0.06863856,,
l3,SMESG000003841.1,0.09966741,0.16832252,-0.06865511,,
l3,SMESG000002374.1,0.06097658,0.12970732,-0.06873074,,
l3,SMESG000050382.1,0.0952232,0.16407643,-0.06885323,,
l3,SMESG000033716.1,0.08528901,0.1541423,-0.0688533,,
l3,SMESG000011961.1,0.064701945,0.13363306,-0.06893112,,
l3,SMESG000013908.1,0.058362428,0.12770459,-0.069342166,,
l3,SMESG000030582.1,0.09313169,0.16247427,-0.06934258,,
l3,SMESG000019345.1,0.05150006,0.12089471,-0.06939465,,
l3,SMESG000049555.1,0.040585626,0.109999016,-0.069413394,,
l3,SMESG000069494.1,0.052611087,0.122096576,-0.069485486,,
l3,SMESG000026974.1,0.04339596,0.11304344,-0.06964748,,
l3,SMESG000057144.1,0.04411486,0.113764495,-0.06964964,,
l3,SMESG000062786.1,0.030978333,0.10070551,-0.06972718,,
l3,SMESG000048912.1,0.054833177,0.12458014,-0.069746956,,
l3,SMESG000016908.1,0.064571165,0.134354,-0.06978283,,
l3,SMESG000025746.1,0.06404842,0.13387343,-0.069825016,,
l3,SMESG000079320.1,0.029083041,0.09894298,-0.06985994,,
l3,SMESG000023687.1,0.07875345,0.14861435,-0.0698609,,
l3,SMESG000003941.1,0.09326253,0.16327514,-0.07001261,,
l3,SMESG000030595.1,0.09966754,0.16976465,-0.07009711,,
l3,SMESG000062171.1,0.048036184,0.11817085,-0.07013467,,
l3,SMESG000023353.1,0.026860958,0.09702027,-0.07015931,,
l3,SMESG000078668.1,0.064505845,0.13475466,-0.07024881,,
l3,SMESG000059431.1,0.08012596,0.1503769,-0.07025094,,
l3,SMESG000043864.1,0.069930345,0.14036258,-0.07043223,,
l3,SMESG000003391.1,0.0784919,0.14901482,-0.07052292,,
l3,SMESG000073379.1,0.07424398,0.14500926,-0.07076529,,
l3,SMESG000037255.1,0.07143352,0.14228523,-0.070851706,,
l3,SMESG000033574.1,0.06875401,0.13972159,-0.07096758,,
l3,SMESG000015282.1,0.08417803,0.1552639,-0.07108587,,
l3,SMESG000081036.1,0.043853432,0.11512647,-0.07127304,,
l3,SMESG000058940.1,0.12097336,0.19235659,-0.07138322,,
l3,SMESG000052485.1,0.061368775,0.13291194,-0.07154316,,
l3,SMESG000057909.1,0.08744584,0.1590292,-0.07158336,,
l3,SMESG000016331.1,0.07078009,0.14276601,-0.07198592,,
l3,SMESG000051953.1,0.034964997,0.10695452,-0.07198952,,
l3,SMESG000022897.1,0.04875508,0.120814644,-0.072059564,,
l3,SMESG000065959.1,0.0581664,0.13026822,-0.07210182,,
l3,SMESG000011356.1,0.072217785,0.1444484,-0.072230615,,
l3,SMESG000000639.1,0.0877072,0.16015072,-0.07244352,,
l3,SMESG000042388.1,0.7542436,0.82671,-0.07246637,,
l3,SMESG000001249.1,0.071498886,0.1439677,-0.07246882,,
l3,SMESG000072818.1,0.08450474,0.15702632,-0.07252158,,
l3,SMESG000054105.1,0.019410504,0.091972865,-0.07256236,,
l3,SMESG000022789.1,0.067381576,0.13996203,-0.07258046,,
l3,SMESG000018297.1,0.117574856,0.19027376,-0.072698906,,
l3,SMESG000017288.1,0.063983,0.13675742,-0.07277442,,
l3,SMESG000005764.1,0.050650414,0.12353858,-0.072888166,,
l3,SMESG000029882.1,0.15489319,0.22784784,-0.072954655,,
l3,SMESG000060705.1,0.054245003,0.12722383,-0.07297883,,
l3,SMESG000064593.1,0.06489793,0.13787906,-0.07298113,,
l3,SMESG000043151.1,0.059473407,0.13259144,-0.07311803,,
l3,SMESG000061417.1,0.06306799,0.13619661,-0.073128626,,
l3,SMESG000078308.1,0.054898493,0.12810506,-0.073206566,,
l3,SMESG000080319.1,0.12286887,0.1962826,-0.07341372,,
l3,SMESG000000730.1,0.84344596,0.9172389,-0.073792934,,
l3,SMESG000022877.1,0.110255025,0.18410493,-0.07384991,,
l3,SMESG000008050.1,0.07130287,0.14524959,-0.07394672,,
l3,SMESG000037995.1,1.1970628,1.2710253,-0.07396245,,
l3,SMESG000038804.1,0.048885815,0.123057984,-0.07417217,,
l3,SMESG000079740.1,0.039670628,0.11384455,-0.07417393,,
l3,SMESG000046687.1,0.09143255,0.165919,-0.07448646,,
l3,SMESG000077800.1,0.0836552,0.15854849,-0.07489329,,
l3,SMESG000051496.1,0.06542079,0.1404426,-0.0750218,,
l3,SMESG000026865.1,0.06548619,0.14060281,-0.07511662,,
l3,SMESG000056224.1,0.051500037,0.12666309,-0.07516305,,
l3,SMESG000074998.1,0.06346013,0.13884057,-0.075380445,,
l3,SMESG000049554.1,0.062022276,0.13771875,-0.075696476,,
l3,SMESG000017237.1,0.088622205,0.1644771,-0.07585489,,
l3,SMESG000028599.1,0.07019187,0.14605066,-0.075858794,,
l3,SMESG000074861.1,0.07796923,0.1541422,-0.07617297,,
l3,SMESG000068918.1,0.11672532,0.19291818,-0.07619286,,
l3,SMESG000077016.1,0.04267699,0.119132265,-0.07645528,,
l3,SMESG000046974.1,0.054441072,0.13098925,-0.07654818,,
l3,SMESG000062971.1,0.7091514,0.7857701,-0.07661873,,
l3,SMESG000077266.1,0.05359138,0.1304282,-0.07683681,,
l3,SMESG000012954.1,0.1794017,0.25628892,-0.07688722,,
l3,SMESG000026342.1,0.056793854,0.13371313,-0.07691927,,
l3,SMESG000042735.1,0.067577615,0.14452848,-0.07695086,,
l3,SMESG000062027.1,0.030259414,0.10727506,-0.077015646,,
l3,SMESG000034989.1,0.083655156,0.16079168,-0.077136524,,
l3,SMESG000027817.1,0.0652902,0.14244564,-0.07715544,,
l3,SMESG000025013.1,0.043069135,0.1202538,-0.07718466,,
l3,SMESG000032194.1,0.04842834,0.12562166,-0.07719332,,
l3,SMESG000026924.1,0.06123802,0.13852002,-0.077282,,
l3,SMESG000026465.1,0.08463564,0.16199356,-0.077357925,,
l3,SMESG000029581.1,0.144828,0.22223966,-0.07741165,,
l3,SMESG000075205.1,0.04352666,0.121135145,-0.07760848,,
l3,SMESG000017753.1,0.040585596,0.11825098,-0.07766539,,
l3,SMESG000014824.1,0.08254415,0.16039112,-0.077846974,,
l3,SMESG000070072.1,0.05352605,0.13146996,-0.07794391,,
l3,SMESG000003454.1,0.06705475,0.14508925,-0.078034505,,
l3,SMESG000004988.1,0.06783902,0.14589046,-0.07805144,,
l3,SMESG000022049.1,0.042611636,0.12105484,-0.07844321,,
l3,SMESG000057246.1,0.05326463,0.1317102,-0.07844557,,
l3,SMESG000075106.1,0.07378628,0.15229957,-0.07851329,,
l3,SMESG000024014.1,0.042807736,0.12137548,-0.07856774,,
l3,SMESG000081113.1,0.1549586,0.23353608,-0.078577474,,
l3,SMESG000011029.1,0.08443946,0.16303506,-0.07859561,,
l3,SMESG000014182.1,0.07313283,0.15189902,-0.0787662,,
l3,SMESG000006567.1,0.074374594,0.1531808,-0.0788062,,
l3,SMESG000050509.1,0.13195327,0.21078323,-0.07882996,,
l3,SMESG000053708.1,0.05261109,0.13146995,-0.07885886,,
l3,SMESG000043419.1,0.0479708,0.12690316,-0.07893236,,
l3,SMESG000056268.1,0.069407605,0.14837416,-0.07896655,,
l3,SMESG000019278.1,0.028102705,0.10711485,-0.07901215,,
l3,SMESG000006323.1,0.06326402,0.14228538,-0.07902136,,
l3,SMESG000072821.1,0.08555049,0.16463709,-0.0790866,,
l3,SMESG000022463.1,0.0534607,0.13259152,-0.07913081,,
l3,SMESG000056249.1,0.11051688,0.19003347,-0.07951658,,
l3,SMESG000056302.1,0.062152956,0.1418045,-0.07965155,,
l3,SMESG000048218.1,0.065290146,0.14508928,-0.07979914,,
l3,SMESG000021272.1,0.07071469,0.1506974,-0.079982705,,
l3,SMESG000013662.1,0.059408024,0.13948119,-0.08007316,,
l3,SMESG000020808.1,0.07195638,0.15221947,-0.08026309,,
l3,SMESG000015174.1,0.14306408,0.22336167,-0.08029759,,
l3,SMESG000062111.1,0.13842355,0.21919522,-0.08077167,,
l3,SMESG000016282.1,0.07568171,0.1564656,-0.080783896,,
l3,SMESG000053698.1,0.049212616,0.13018817,-0.08097555,,
l3,SMESG000050554.1,0.05496394,0.1361165,-0.081152566,,
l3,SMESG000059878.1,0.051761456,0.1329922,-0.08123074,,
l3,SMESG000077210.1,0.057316747,0.13860014,-0.08128339,,
l3,SMESG000056142.1,0.08836086,0.1696844,-0.081323534,,
l3,SMESG000004103.1,0.05529063,0.13691768,-0.081627056,,
l3,SMESG000038972.1,0.07666208,0.15838823,-0.08172615,,
l3,SMESG000051964.1,0.050062213,0.13179022,-0.08172801,,
l3,SMESG000038555.1,0.045618024,0.12746416,-0.08184613,,
l3,SMESG000018598.1,0.027253104,0.10919784,-0.081944734,,
l3,SMESG000035843.1,0.06908071,0.1510979,-0.08201718,,
l3,SMESG000019836.1,0.063786805,0.14589031,-0.082103506,,
l3,SMESG000060467.1,0.047447946,0.12970743,-0.082259476,,
l3,SMESG000029126.1,0.070779994,0.15334111,-0.08256112,,
l3,SMESG000050948.1,0.09437354,0.17697479,-0.08260125,,
l3,SMESG000016570.1,0.062479857,0.14548978,-0.08300993,,
l3,SMESG000020144.1,0.050062228,0.13315226,-0.08309004,,
l3,SMESG000022047.1,0.20645952,0.28985715,-0.08339763,,
l3,SMESG000069852.1,0.09561535,0.17913797,-0.083522625,,
l3,SMESG000024545.1,0.076792754,0.16039112,-0.08359837,,
l3,SMESG000080526.1,0.07587779,0.15975012,-0.083872326,,
l3,SMESG000015535.1,0.08274019,0.16664009,-0.0838999,,
l3,SMESG000041020.1,0.069538295,0.15350133,-0.08396304,,
l3,SMESG000023665.1,0.07476676,0.15910925,-0.08434249,,
l3,SMESG000014265.1,0.075093426,0.15958995,-0.08449652,,
l3,SMESG000013473.1,0.071106754,0.1557444,-0.08463765,,
l3,SMESG000077361.1,0.049670085,0.13467436,-0.08500427,,
l3,SMESG000063825.1,0.07424388,0.1592695,-0.085025616,,
l3,SMESG000039266.1,0.082413375,0.16784172,-0.08542834,,
l3,SMESG000043678.1,0.02352787,0.109037675,-0.08550981,,
l3,SMESG000056978.1,0.09594197,0.18146104,-0.08551907,,
l3,SMESG000060338.1,0.0552253,0.1410034,-0.0857781,,
l3,SMESG000034830.1,0.07195644,0.15798777,-0.08603133,,
l3,SMESG000034316.1,0.1100592,0.19612229,-0.08606309,,
l3,SMESG000015438.1,0.06829645,0.15446272,-0.08616628,,
l3,SMESG000021482.1,0.10345816,0.18979323,-0.08633507,,
l3,SMESG000010652.1,0.07032245,0.1567861,-0.08646365,,
l3,SMESG000026861.1,0.11430682,0.20084883,-0.08654201,,
l3,SMESG000071294.1,0.09104047,0.17761576,-0.08657529,,
l3,SMESG000062403.1,0.10914398,0.19612241,-0.08697843,,
l3,SMESG000079251.1,0.06287188,0.14989614,-0.087024264,,
l3,SMESG000033768.1,0.062152945,0.14941542,-0.087262474,,
l3,SMESG000038602.1,0.05398356,0.1414041,-0.087420546,,
l3,SMESG000054815.1,0.053133924,0.14068295,-0.08754903,,
l3,SMESG000030599.1,0.11299959,0.20060891,-0.08760932,,
l3,SMESG000078435.1,0.08247871,0.17016502,-0.08768631,,
l3,SMESG000045656.1,0.15090656,0.23906413,-0.088157564,,
l3,SMESG000009484.1,0.07260996,0.16103213,-0.088422164,,
l3,SMESG000002904.1,0.09470024,0.18314357,-0.08844333,,
l3,SMESG000071085.1,0.090582825,0.17913793,-0.088555105,,
l3,SMESG000000124.1,0.0990137,0.18763003,-0.08861633,,
l3,SMESG000016245.1,0.079341635,0.16848263,-0.089141,,
l3,SMESG000032910.1,0.073851824,0.16303492,-0.08918309,,
l3,SMESG000004536.1,0.1654809,0.2547665,-0.0892856,,
l3,SMESG000022390.1,0.16338955,0.25268367,-0.08929412,,
l3,SMESG000071734.1,0.12548353,0.21486925,-0.08938572,,
l3,SMESG000008845.1,0.0865307,0.17593333,-0.08940263,,
l3,SMESG000047749.1,0.0753549,0.16479737,-0.08944247,,
