gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Hdac9,0.7191236,0.9846642,-0.2655406,0.07462686567164178,0.0037968096115922924,Muscle
Prkch,1.0348228,1.4104548,-0.37563193,0.01990049751243781,0.004920122652464652,Muscle
Stmn1,2.3127768,1.7324638,0.58031297,0.746268656716418,0.013037908963259102,Brain
Tmsb10,2.6813107,2.1238308,0.55747986,0.9950248756218906,0.028260269814047435,Brain
Ptma,1.8572168,1.3399884,0.5172285,0.014925373134328358,0.0216734528775328,Brain
mt-Nd2,1.3296946,0.836884,0.4928106,0.9900497512437811,0.017279382432172776,Brain
Tlcd1,1.425517,0.93639255,0.48912442,0.024875621890547265,0.009050258669712468,Brain
mt-Nd1,1.9906259,1.5089775,0.48164833,0.9850746268656716,0.017943542209788402,Brain
Rps18,1.9257172,1.4537346,0.4719826,,,Brain
Rps23,1.621115,1.1499118,0.4712032,,,Brain
mt-Cytb,2.1813543,1.7115517,0.46980262,,,Brain
Ppia,1.5207525,1.0695742,0.4511783,,,Brain
Rpl35a,1.3301461,0.88240075,0.44774532,,,Brain
mt-Co1,1.2906648,0.8483575,0.4423073,,,Brain
Rpl39,1.5681874,1.1278232,0.44036412,,,Brain
Rpl7,1.6802403,1.2421824,0.4380579,,,Brain
Rps26,2.2146728,1.778239,0.4364338,,,Brain
Rps7,1.8548422,1.4219519,0.4328903,,,Brain
Rps16,1.267817,0.8459329,0.42188412,,,Brain
Tpt1,1.5249574,1.1037596,0.42119777,,,Brain
Rps27a,1.6473691,1.2268914,0.42047775,,,Brain
Rps3a1,1.1804479,0.7667765,0.41367143,,,Brain
Cfl1,1.574855,1.1634747,0.4113803,,,Brain
Ubb,1.9959643,1.5874156,0.4085487,,,Brain
Rpl15,1.0450978,0.63672185,0.40837598,,,Brain
Rps24,2.0585086,1.651488,0.4070207,,,Brain
Rpl24,1.2039803,0.8014183,0.40256202,,,Brain
Adgrd1,1.1820974,0.77961785,0.4024796,,,Brain
Ftl1-ps1,1.6315686,1.2303731,0.4011954,,,Brain
Rps29,1.450214,1.0530412,0.3971728,,,Brain
Rpl30,1.3915426,0.9951965,0.39634603,,,Brain
Nudcd3,1.2762592,0.88354605,0.39271313,,,Brain
mt-Nd4,2.115269,1.7237233,0.39154565,,,Brain
Ftl1,2.4068103,2.0193288,0.38748145,,,Brain
Rpl26,1.692625,1.3114028,0.38122225,,,Brain
Rpl37a,2.1789975,1.8018563,0.37714124,,,Brain
mt-Nd6,0.85293823,0.4763992,0.37653902,,,Brain
Gadl1,1.2030886,0.82707864,0.37601,,,Brain
Rimklb,0.9996372,0.6247162,0.37492096,,,Brain
Rpl23,1.3795577,1.0069518,0.37260592,,,Brain
Rps11,1.442738,1.0711677,0.37157035,,,Brain
Wdr89,1.2065164,0.83668953,0.36982685,,,Brain
Rps9,1.7961978,1.4280486,0.36814916,,,Brain
Rpl10-ps3,1.3134739,0.9512625,0.36221147,,,Brain
Reps2,1.6514455,1.2893476,0.36209786,,,Brain
Rpl6,1.1800847,0.81913817,0.36094654,,,Brain
Tmsb4x,3.2037983,2.8445213,0.359277,,,Brain
Tuba1a,3.091507,2.7331522,0.3583548,,,Brain
Rps13,1.7701643,1.4128069,0.35735738,,,Brain
Rps5,2.0552983,1.7045351,0.3507632,,,Brain
Vmp1,1.187647,0.83747447,0.35017252,,,Brain
Pdss2,1.8563354,1.5062124,0.35012305,,,Brain
Rpl31,1.4898599,1.140244,0.34961593,,,Brain
Rrm2b,1.0896178,0.7425219,0.34709597,,,Brain
Rpl37,2.0119944,1.6649011,0.34709322,,,Brain
Rps17,1.8307557,1.4859483,0.3448074,,,Brain
Rps6,0.96655554,0.62643695,0.3401186,,,Brain
Rpl38,1.583151,1.2469113,0.3362397,,,Brain
Usmg5,0.6521429,0.3172405,0.33490238,,,Brain
Rpl27-ps3,0.9617368,0.630952,0.3307848,,,Brain
Naca,1.0384592,0.709421,0.3290382,,,Brain
Rpl35,1.5626982,1.2337012,0.32899702,,,Brain
Rpl18,1.5662925,1.2380782,0.3282143,,,Brain
Prdx2,1.4442271,1.1172562,0.32697093,,,Brain
Ndufc2,1.046392,0.72101766,0.3253743,,,Brain
Rpl36a,1.370795,1.048123,0.322672,,,Brain
Gm2000,1.9456496,1.623233,0.32241666,,,Brain
Rps15,1.6138462,1.2914954,0.32235074,,,Brain
Tubb5,2.266138,1.9461992,0.3199389,,,Brain
Ndufa4,1.1843237,0.8651271,0.31919658,,,Brain
Cox7c,1.5557687,1.2399073,0.31586146,,,Brain
Calm2,1.4144717,1.1007543,0.31371748,,,Brain
Rpl9,1.8012526,1.4900967,0.31115592,,,Brain
Rps19,2.1500623,1.8402364,0.3098259,,,Brain
Rps27,2.259271,1.950993,0.30827796,,,Brain
Phykpl,1.0671865,0.76087797,0.3063085,,,Brain
Rps21,1.4141719,1.1094204,0.30475152,,,Brain
Rpl13a,2.0356705,1.7310364,0.3046341,,,Brain
Atp5g3,1.1529683,0.8491308,0.30383748,,,Brain
Gm10073,1.2283643,0.9257662,0.30259812,,,Brain
Rps8,2.1019824,1.7994566,0.30252576,,,Brain
Rps15a,1.9807942,1.6785963,0.30219793,,,Brain
Ybx1,1.834342,1.533419,0.300923,,,Brain
Gm26825,1.3275046,1.0270541,0.30045056,,,Brain
Slc25a4,1.2199839,0.92106295,0.298921,,,Brain
Sub1,0.98575205,0.688447,0.29730505,,,Brain
Rtn1,1.2835699,0.98683095,0.29673898,,,Brain
Rpl22l1,0.9201203,0.62566346,0.29445684,,,Brain
Eif1,1.2760311,0.9826205,0.29341066,,,Brain
Calm1,1.6599239,1.3666971,0.29322684,,,Brain
H2afz,0.70277405,0.40974575,0.2930283,,,Brain
Rps20,1.6897953,1.3969437,0.29285157,,,Brain
Rpl12,1.2434198,0.950783,0.29263675,,,Brain
Fabp5,1.1838658,0.8917316,0.29213417,,,Brain
Rpl19,1.1262585,0.83478165,0.29147685,,,Brain
Rpl36,1.5614917,1.2701432,0.29134858,,,Brain
Rpl11,1.9042716,1.6140091,0.29026246,,,Brain
Tubb3,1.3965856,1.1078382,0.28874743,,,Brain
Gnas,1.5661993,1.277573,0.2886263,,,Brain
Snrpe,0.9162113,0.63125414,0.28495717,,,Brain
Atp5j,1.1093584,0.82478994,0.2845685,,,Brain
Snrpg,0.90069836,0.6170959,0.28360248,,,Brain
Mllt11,0.7975985,0.51436025,0.28323823,,,Brain
Rpl29,1.1208538,0.8378648,0.28298897,,,Brain
Dynll1,1.2435652,0.96088415,0.28268105,,,Brain
Rpl18a,1.7943875,1.5130335,0.28135395,,,Brain
Uqcrh,1.0249765,0.74435896,0.28061754,,,Brain
H3f3a,1.1549611,0.8748774,0.28008372,,,Brain
Rpl9-ps6,1.1951498,0.9157369,0.27941287,,,Brain
Gm26510,1.0614866,0.7825442,0.2789424,,,Brain
Stmn2,1.6134533,1.3365394,0.27691388,,,Brain
Oaz1,0.9642231,0.6894418,0.2747813,,,Brain
Atpif1,1.2363266,0.96259296,0.27373362,,,Brain
Rpl28,1.3500768,1.0763459,0.27373087,,,Brain
Dynlrb1,0.9268219,0.65389204,0.27292985,,,Brain
Tubb2b,1.6899478,1.4174006,0.27254725,,,Brain
Rpl34,1.6961832,1.4244795,0.27170372,,,Brain
Rpl7a,1.0225446,0.7521679,0.27037674,,,Brain
Rps4x,1.3829558,1.1135012,0.2694546,,,Brain
Cox6b1,1.2241386,0.9547613,0.2693773,,,Brain
Rps12,1.4824537,1.213708,0.26874566,,,Brain
Atp5j2,1.1727376,0.9048376,0.2679,,,Brain
Atp5f1,0.93226314,0.66512376,0.26713938,,,Brain
Selenow,1.1307427,0.86380965,0.26693302,,,Brain
Rplp0,2.3438942,2.0775957,0.26629853,,,Brain
Sem1,1.117421,0.85117733,0.2662437,,,Brain
Cox4i1,1.4400493,1.1748853,0.26516402,,,Brain
Med26,0.6410212,0.37735602,0.26366517,,,Brain
H3f3b,1.6572095,1.3947215,0.262488,,,Brain
Rpl4,1.2650532,1.0033914,0.26166177,,,Brain
Mif,1.1685487,0.90793896,0.26060975,,,Brain
Ttr,0.54426134,0.2839119,0.26034942,,,Brain
Rpl27,1.3499672,1.0901889,0.25977838,,,Brain
Rpl5,0.8181073,0.55883867,0.25926864,,,Brain
Eef1a1,2.3146224,2.0558574,0.25876498,,,Brain
Eef1g,0.9276771,0.66929525,0.25838184,,,Brain
Rps3,1.62239,1.3640211,0.25836897,,,Brain
Nme1,1.0348648,0.7802191,0.2546457,,,Brain
Gm11361,0.580833,0.3267434,0.25408962,,,Brain
Pitpna,0.93852824,0.68459255,0.2539357,,,Brain
Rpl22,1.0005097,0.7466443,0.25386542,,,Brain
Rps28,1.7345413,1.4831926,0.25134873,,,Brain
Rpl14,1.63903,1.3901138,0.24891615,,,Brain
Nup210l,0.66735077,0.41983715,0.24751362,,,Brain
2010107E04Rik,0.92509294,0.6792539,0.24583906,,,Brain
Cox7a2,1.4187168,1.1745908,0.24412596,,,Brain
Ddx5,1.0400662,0.7970554,0.24301082,,,Brain
Cox5a,0.8794473,0.6367312,0.24271607,,,Brain
Dnaja1,0.6882249,0.44591823,0.24230668,,,Brain
Nme2,0.93065757,0.6886699,0.24198765,,,Brain
Tbca,0.8683486,0.62762374,0.24072486,,,Brain
Uba52,1.9101273,1.6694078,0.24071944,,,Brain
Ran,0.6767955,0.43643403,0.24036145,,,Brain
Hnrnpab,1.1740373,0.934798,0.23923934,,,Brain
Fau,1.7489843,1.5106479,0.23833644,,,Brain
Hmgb1,0.6511125,0.4151761,0.2359364,,,Brain
Rpl10a,0.6449083,0.4093763,0.23553202,,,Brain
Skp1a,0.7867205,0.55160755,0.23511297,,,Brain
Tma7,0.7570499,0.5227465,0.23430341,,,Brain
Gap43,1.1421394,0.9079196,0.23421985,,,Brain
Cd24a,1.3819451,1.1481725,0.23377264,,,Brain
Atp5h,0.88380355,0.6503515,0.23345202,,,Brain
Rpl32,2.0165083,1.7837232,0.2327851,,,Brain
Gm20388,1.2967823,1.0649943,0.23178792,,,Brain
Ywhaq,0.74518275,0.5142546,0.23092812,,,Brain
Eef1b2,0.88509214,0.6548489,0.23024327,,,Brain
Cdc42,0.8651634,0.6351363,0.23002708,,,Brain
Rpl21,1.5038759,1.2739837,0.22989213,,,Brain
Hsbp1,0.886905,0.657074,0.22983104,,,Brain
Hnrnpa3,0.7705972,0.54121906,0.22937816,,,Brain
Ndufc1,0.882012,0.6530575,0.2289545,,,Brain
Ptms,1.678424,1.449976,0.22844803,,,Brain
Uqcrb,0.57447684,0.34678578,0.22769105,,,Brain
Rpl27a,1.0347248,0.80760014,0.22712469,,,Brain
Rbx1,0.80179936,0.57488847,0.22691089,,,Brain
Gm10282,0.5560997,0.33014315,0.22595656,,,Brain
Marcksl1,1.3609556,1.1352096,0.22574604,,,Brain
Pfn2,0.7430648,0.5200968,0.22296804,,,Brain
Chchd2,1.1326084,0.9097851,0.22282332,,,Brain
Nfib,0.8198333,0.5986653,0.22116798,,,Brain
Cdk4,0.6994488,0.4786702,0.22077861,,,Brain
Rps2,1.6556662,1.4351332,0.22053301,,,Brain
Hmgn2,0.50747967,0.28710178,0.22037789,,,Brain
Cops9,1.03157,0.81146896,0.220101,,,Brain
Gng3,0.7438721,0.52476496,0.21910715,,,Brain
Tceal9,0.7083443,0.48926285,0.21908143,,,Brain
Tuba1b,1.0019057,0.78338635,0.21851933,,,Brain
Serf2,0.9936025,0.7750908,0.2185117,,,Brain
Nckap5,0.93008614,0.712275,0.21781111,,,Brain
Rps10,1.6168077,1.3992872,0.21752048,,,Brain
Btbd9,0.93648255,0.7197123,0.21677023,,,Brain
Eif4g2,1.2384171,1.0229329,0.21548426,,,Brain
Rplp2,1.5649858,1.349727,0.21525872,,,Brain
Hsp90aa1,0.86723876,0.65519816,0.2120406,,,Brain
Rpl17,2.106171,1.8944645,0.2117064,,,Brain
Eif5a,0.95615953,0.74447083,0.2116887,,,Brain
Fth1,1.5168041,1.3051219,0.2116822,,,Brain
Grcc10,1.0894663,0.87786525,0.21160108,,,Brain
Atp5c1,0.6763095,0.46513873,0.2111708,,,Brain
Myl6,0.73251384,0.5217658,0.21074802,,,Brain
Sox11,1.603164,1.392548,0.21061599,,,Brain
Cox7b,0.80331814,0.59285367,0.21046448,,,Brain
Snrpn,0.70626175,0.49676493,0.20949683,,,Brain
Gapdh,0.7017954,0.49237227,0.20942312,,,Brain
Axdnd1,0.766413,0.5570507,0.20936227,,,Brain
Gm15976,0.9403422,0.7313601,0.20898211,,,Brain
Hint1,1.476731,1.268666,0.20806491,,,Brain
Ndufa3,0.80843,0.600862,0.20756799,,,Brain
Slc25a5,0.55663,0.3492023,0.20742771,,,Brain
Tagln3,0.56756324,0.36028793,0.2072753,,,Brain
Cox6c,1.4285833,1.2218223,0.206761,,,Brain
2600014E21Rik,0.7478488,0.54261523,0.20523357,,,Brain
Hnrnpa2b1,1.1880898,0.9830061,0.20508373,,,Brain
Actb,2.5244164,2.3216326,0.20278382,,,Brain
Dpysl3,1.3219613,1.119221,0.20274031,,,Brain
Eif3h,0.7236001,0.52089334,0.20270675,,,Brain
Bex3,0.86106855,0.6588171,0.20225143,,,Brain
Ubl5,0.69778097,0.4964948,0.20128617,,,Brain
Atp6v1g1,0.49157685,0.29065692,0.20091993,,,Brain
Srsf3,0.85130656,0.6505023,0.20080423,,,Brain
Ndufb9,0.84780705,0.64703405,0.200773,,,Brain
Ywhae,1.3296044,1.1299025,0.1997019,,,Brain
Pabpc1,0.6587532,0.4591344,0.19961882,,,Brain
Acta1,0.6520898,0.45386136,0.19822842,,,Brain
Gm19951,1.3466591,1.1486212,0.19803786,,,Brain
Tomm7,0.6779314,0.4802798,0.19765162,,,Brain
Rpl8,1.6564602,1.4588896,0.19757056,,,Brain
Psmb1,0.7781269,0.5808176,0.19730932,,,Brain
Uqcr11,0.95686287,0.7597524,0.19711047,,,Brain
Ndufb6,0.42462668,0.22759755,0.19702913,,,Brain
Gm10131,0.58781743,0.39141,0.19640744,,,Brain
Atp5g1,0.80663824,0.610301,0.19633722,,,Brain
Npm1,0.77347994,0.57728,0.19619995,,,Brain
Rpl13,1.7348135,1.5389162,0.19589722,,,Brain
Hnrnpk,1.064803,0.86922944,0.19557357,,,Brain
Slc25a3,0.88819593,0.6926903,0.19550562,,,Brain
Serf1,0.9296198,0.7345511,0.19506872,,,Brain
Stmn3,1.303865,1.1094829,0.19438207,,,Brain
Timm8b,0.79067796,0.5969319,0.19374609,,,Brain
Eif4a1,0.907814,0.7150841,0.19272995,,,Brain
Snrpd2,0.7479828,0.55598354,0.19199926,,,Brain
Rps25,0.8426575,0.65174717,0.19091034,,,Brain
Nrep,1.3312345,1.1412563,0.18997812,,,Brain
Trpm4,1.2080784,1.0184458,0.18963253,,,Brain
Serbp1,1.0464557,0.8573686,0.18908715,,,Brain
Rplp1,2.1497355,1.9613426,0.18839288,,,Brain
Ndufa6,0.7948954,0.6069492,0.1879462,,,Brain
Gabarap,0.6269989,0.43912286,0.18787605,,,Brain
Rpl36al,0.52267456,0.33526346,0.1874111,,,Brain
Ndufb8,0.76962775,0.5826759,0.18695188,,,Brain
Gpm6a,0.6636674,0.4770259,0.18664148,,,Brain
Lsm7,0.4906752,0.30434227,0.18633294,,,Brain
Psma7,0.72573024,0.5399347,0.18579555,,,Brain
Celf2,0.9187921,0.7334217,0.18537045,,,Brain
Elob,1.351262,1.1671263,0.18413568,,,Brain
Ctnnb1,0.7756664,0.5919362,0.18373024,,,Brain
Akr1a1,0.7902538,0.606634,0.1836198,,,Brain
Jpt1,1.3352255,1.1517762,0.18344927,,,Brain
Myl12b,0.5222771,0.3393134,0.18296373,,,Brain
Hsp90ab1,1.6869917,1.504156,0.1828357,,,Brain
Ywhaz,0.8068113,0.62414825,0.18266302,,,Brain
Tmcc1,0.70083475,0.51820076,0.182634,,,Brain
Pebp1,0.9051242,0.72257876,0.18254542,,,Brain
Ndufa5,0.6702148,0.48799887,0.1822159,,,Brain
Map2,0.93425757,0.75274724,0.18151033,,,Brain
Pglyrp3,0.47976664,0.2985167,0.18124995,,,Brain
Psma2,0.5133861,0.33234262,0.18104345,,,Brain
Olfr620,0.37733635,0.1963719,0.18096446,,,Brain
Ndufa7,0.9495843,0.76955676,0.18002754,,,Brain
Set,0.8049674,0.624991,0.1799764,,,Brain
Cox6a1,1.2290703,1.0496371,0.17943323,,,Brain
Btf3,0.6899994,0.5107337,0.17926568,,,Brain
Matr3,0.756456,0.5776575,0.1787985,,,Brain
Gm3550,0.9000267,0.7223855,0.17764115,,,Brain
Ndufb11,0.5289167,0.35247698,0.17643973,,,Brain
Cox8a,1.2694272,1.0933892,0.17603803,,,Brain
Romo1,0.86816514,0.69225425,0.17591089,,,Brain
Nedd8,0.83935124,0.66374385,0.17560738,,,Brain
Rpl41,2.9480422,2.7740126,0.17402959,,,Brain
Nap1l1,0.67783916,0.50483555,0.17300361,,,Brain
Hdac2,0.5914455,0.4184764,0.1729691,,,Brain
Srp14,0.58126616,0.40847135,0.17279482,,,Brain
Gnaq,0.878825,0.70679194,0.17203307,,,Brain
Hnrnpa1,0.52401143,0.35285884,0.17115259,,,Brain
Naaladl2,1.1553006,0.98417306,0.17112756,,,Brain
Ndufv3,0.6835814,0.5125076,0.1710738,,,Brain
Sart3,0.8768149,0.70604056,0.17077434,,,Brain
Top2b,0.6380653,0.46758056,0.17048472,,,Brain
Fnbp1l,0.7717969,0.6018239,0.16997296,,,Brain
Eif3f,0.9093463,0.73940825,0.16993803,,,Brain
Myo9a,0.6017036,0.43178692,0.16991666,,,Brain
Hmgn1,0.92694724,0.7575578,0.16938943,,,Brain
Hspe1,0.6305832,0.46204406,0.16853917,,,Brain
Erh,0.3470571,0.178982,0.1680751,,,Brain
Bex2,0.9844182,0.81651753,0.16790068,,,Brain
Basp1,1.2384033,1.0708232,0.16758013,,,Brain
Tsc22d1,0.7762482,0.6089981,0.1672501,,,Brain
Gm20390,0.41950136,0.25384024,0.16566113,,,Brain
Hnrnph1,0.67067504,0.5053509,0.16532415,,,Brain
Ywhab,0.8765506,0.7114585,0.16509211,,,Brain
Txn1,0.7301628,0.56543154,0.16473126,,,Brain
Psma3,0.5043743,0.33985162,0.16452271,,,Brain
Ndufa1,0.6178802,0.4535354,0.16434482,,,Brain
Tubb2a,1.3236018,1.159272,0.16432989,,,Brain
Tmem258,0.58402264,0.41976398,0.16425866,,,Brain
Cdc25c,0.858539,0.69448227,0.16405672,,,Brain
Rnf24,0.41492772,0.25091657,0.16401115,,,Brain
Dapk1,0.45373002,0.2900061,0.16372392,,,Brain
Vdac3,0.42354244,0.2598862,0.16365623,,,Brain
Jarid2,2.018317,1.8548132,0.16350377,,,Brain
Nsg2,0.8091782,0.6457286,0.16344959,,,Brain
Minos1,0.75715095,0.5951014,0.16204953,,,Brain
Cmss1,1.9890437,1.8272992,0.16174448,,,Brain
Ndufb5,0.53440416,0.37301713,0.16138703,,,Brain
Map1lc3b,0.48902065,0.32795453,0.16106611,,,Brain
Sf3b6,0.40130693,0.2404034,0.16090353,,,Brain
Gpx4,0.51438314,0.353827,0.16055614,,,Brain
Heph,0.39283988,0.23242557,0.16041431,,,Brain
Nedd4,0.9023181,0.74232334,0.15999478,,,Brain
Fam221b,0.8949909,0.73523504,0.15975589,,,Brain
Banf1,0.65830123,0.4995468,0.15875444,,,Brain
Mylpf,0.532642,0.37422198,0.15842003,,,Brain
Smim27,0.4289726,0.27115884,0.15781376,,,Brain
Cycs,0.43325698,0.2759311,0.1573259,,,Brain
Enc1,0.6430959,0.48597848,0.15711743,,,Brain
Ndufb4,0.32160157,0.164504,0.15709756,,,Brain
Prpf39,0.5238941,0.3668673,0.15702677,,,Brain
Cetn3,0.41355035,0.25658202,0.15696833,,,Brain
Atp5e,1.3803061,1.2235547,0.1567514,,,Brain
Slc37a2,0.3717869,0.21504171,0.15674518,,,Brain
Ndufa13,0.82083607,0.664191,0.15664506,,,Brain
Cox5b,0.95895237,0.8025842,0.1563682,,,Brain
Pfdn5,0.9023662,0.74655956,0.15580666,,,Brain
Gm26735,0.8171445,0.661341,0.1558035,,,Brain
Pomp,0.57277757,0.41719896,0.15557861,,,Brain
Setd1b,0.4355082,0.28045863,0.15504956,,,Brain
Ywhah,0.42052537,0.26590908,0.1546163,,,Brain
Crmp1,1.2004268,1.0461087,0.1543181,,,Brain
Pcp4,0.49218792,0.33795926,0.15422866,,,Brain
Ndufb7,0.68426776,0.53005636,0.1542114,,,Brain
Eif2s2,0.48842588,0.33424407,0.15418181,,,Brain
Rab2a,0.6258589,0.47185373,0.15400517,,,Brain
Cnih2,0.7762186,0.62248725,0.15373135,,,Brain
Psip1,0.7322613,0.5787108,0.1535505,,,Brain
Ndufa2,0.88373107,0.7308669,0.15286416,,,Brain
Sarnp,0.34304985,0.19046398,0.15258588,,,Brain
Neurod6,0.28203186,0.12956181,0.15247005,,,Brain
Rack1,1.3118966,1.1594683,0.15242827,,,Brain
Ndufs5,0.28621155,0.1343912,0.15182035,,,Brain
Clta,0.7809219,0.62938243,0.15153944,,,Brain
Mdh1,0.4910377,0.33952436,0.15151334,,,Brain
Arpc2,0.5587511,0.40767112,0.15107998,,,Brain
Ctxn1,0.51340854,0.36245936,0.15094918,,,Brain
Fkbp3,0.34309897,0.19246243,0.15063654,,,Brain
Eef2,1.5132103,1.3629715,0.15023875,,,Brain
mt-Nd5,0.43203413,0.28181183,0.1502223,,,Brain
Ube2c,0.52697897,0.37680587,0.1501731,,,Brain
Sh3bgrl,0.4473607,0.297363,0.14999768,,,Brain
Eif4a2,0.4705326,0.3214751,0.14905751,,,Brain
Vps29,0.4519064,0.3032247,0.1486817,,,Brain
Atxn7l3b,0.8764524,0.72841287,0.14803952,,,Brain
2010111I01Rik,0.45245057,0.30486572,0.14758486,,,Brain
Cct5,0.61012834,0.46261188,0.14751646,,,Brain
Zbtb20,0.67410135,0.5268159,0.14728546,,,Brain
Swi5,0.4569544,0.31000206,0.14695233,,,Brain
Pcbp2,0.9172634,0.7704287,0.14683467,,,Brain
Gm11808,0.5627768,0.416126,0.14665079,,,Brain
Ccdc38,0.555065,0.40854254,0.14652243,,,Brain
Atp5b,1.1517668,1.0052689,0.14649785,,,Brain
Tsg101,0.4541257,0.30814898,0.14597672,,,Brain
Snrpd1,0.5226291,0.37680244,0.14582664,,,Brain
Ndufv2,0.5062277,0.36089304,0.14533463,,,Brain
Mapkap1,0.9074328,0.76215535,0.14527744,,,Brain
Ndufs6,0.61642414,0.47187197,0.14455217,,,Brain
Tbcb,0.51957417,0.3756435,0.14393067,,,Brain
Klhl7,0.48397875,0.34045374,0.143525,,,Brain
Cfap53,0.30680665,0.16329005,0.1435166,,,Brain
Nos1ap,0.46283695,0.31977293,0.14306402,,,Brain
Rpl3,1.471314,1.3283687,0.14294529,,,Brain
Eloc,0.42028174,0.2785271,0.14175463,,,Brain
6330403K07Rik,0.7277646,0.5862894,0.1414752,,,Brain
Psmb5,0.32855198,0.18709783,0.14145415,,,Brain
Ccni,0.44756815,0.30633602,0.14123213,,,Brain
Sec61b,0.5686512,0.42824396,0.14040723,,,Brain
Psmb6,0.80685407,0.6664596,0.14039445,,,Brain
Ube2d3,0.53887135,0.39849964,0.14037171,,,Brain
Bex1,0.5673505,0.42705974,0.14029077,,,Brain
Morf4l2,0.53898835,0.39875385,0.1402345,,,Brain
Psma6,1.0352374,0.89557284,0.13966459,,,Brain
Ccnd2,0.50149506,0.36213556,0.1393595,,,Brain
Pdap1,0.52190256,0.38267824,0.13922432,,,Brain
Ddah1,0.756015,0.61686736,0.13914764,,,Brain
Psma1,0.4096274,0.270728,0.13889942,,,Brain
Ndufs4,0.5163136,0.37741935,0.13889426,,,Brain
Ppp1cb,0.5177742,0.3795296,0.13824463,,,Brain
Ndufa12,0.53712326,0.39893332,0.13818994,,,Brain
H2afy,0.5574655,0.419446,0.1380195,,,Brain
Glrx3,0.43605202,0.29837105,0.13768098,,,Brain
Fez1,0.57124996,0.43361005,0.13763991,,,Brain
Gm49356,0.27309734,0.13548395,0.13761339,,,Brain
H19,1.0181895,0.8808374,0.13735217,,,Brain
Anks1b,0.6378086,0.50087863,0.13692999,,,Brain
Rpsa,2.0599914,1.9230858,0.13690555,,,Brain
Atp5k,0.9328711,0.79633665,0.13653445,,,Brain
Btrc,0.47920343,0.34291118,0.13629225,,,Brain
Fkbp1a,0.6863816,0.55018455,0.13619703,,,Brain
Bcl11a,0.40891758,0.27278844,0.13612914,,,Brain
Kcnk2,0.5508519,0.41480714,0.13604474,,,Brain
Atp6v1f,0.51852626,0.38262057,0.13590568,,,Brain
Hnrnpu,0.75905293,0.6233926,0.13566035,,,Brain
Strap,0.425184,0.2895497,0.1356343,,,Brain
Psmc6,0.38776165,0.2525426,0.13521907,,,Brain
1110004F10Rik,0.462237,0.32705456,0.13518244,,,Brain
Ak6,0.327069,0.1921628,0.13490622,,,Brain
Myh3,0.45281973,0.31795427,0.13486546,,,Brain
Cacybp,0.44976115,0.31489998,0.13486117,,,Brain
Uba1,0.56814486,0.43335167,0.13479319,,,Brain
1700007G11Rik,0.7715632,0.6367966,0.13476658,,,Brain
Sdhb,0.6689397,0.5342035,0.13473618,,,Brain
Svbp,0.6699403,0.5355049,0.13443542,,,Brain
Ndufb3,0.34630027,0.21204188,0.13425839,,,Brain
Rab6a,0.52183485,0.38831222,0.13352263,,,Brain
Cdk5r1,0.73150706,0.59816134,0.13334572,,,Brain
Uchl3,0.353626,0.22102915,0.13259687,,,Brain
Id2,0.37968493,0.24725565,0.13242927,,,Brain
Arf4,0.595759,0.46364608,0.13211289,,,Brain
Psmb3,0.54608446,0.4140307,0.13205376,,,Brain
Nek6,0.3776647,0.24567091,0.13199377,,,Brain
Prm1,0.34054962,0.20943047,0.13111915,,,Brain
Crot,0.3292617,0.19814761,0.13111408,,,Brain
Usp50,0.40135205,0.27028987,0.13106218,,,Brain
Dclk1,0.69151944,0.5604994,0.13102001,,,Brain
Uqcc2,0.63692504,0.50603795,0.13088709,,,Brain
Abracl,0.29107502,0.16025731,0.13081771,,,Brain
Vdac1,0.5068115,0.37605757,0.13075393,,,Brain
Zmiz1,0.4782068,0.34747916,0.13072765,,,Brain
Rpl10,1.5009643,1.3703722,0.13059211,,,Brain
Prdx1,0.5310031,0.40076104,0.13024208,,,Brain
Ube2d1,0.32318118,0.19295755,0.13022363,,,Brain
Ap2m1,0.5029148,0.37343115,0.12948364,,,Brain
Map3k13,0.35946003,0.23010378,0.12935625,,,Brain
Snrpc,0.26310846,0.13384824,0.12926023,,,Brain
Vdac2,0.39136872,0.26248702,0.1288817,,,Brain
Hnrnpc,0.6736276,0.54495895,0.12866867,,,Brain
Hnrnpdl,0.527221,0.39872795,0.12849307,,,Brain
Arf1,0.5712839,0.44303918,0.1282447,,,Brain
1810022K09Rik,0.3572819,0.22957641,0.12770548,,,Brain
Bcl11b,0.34388453,0.21623586,0.12764867,,,Brain
Snap47,0.5593446,0.4317015,0.12764308,,,Brain
Idh1,0.52601504,0.39849067,0.12752438,,,Brain
Rnf7,0.41152883,0.2841224,0.12740642,,,Brain
Gm38393,0.4965345,0.36920336,0.12733114,,,Brain
Srsf7,0.42121667,0.2941611,0.12705556,,,Brain
Actc1,0.4210012,0.29426214,0.12673905,,,Brain
Fis1,0.7141544,0.58743435,0.12672007,,,Brain
Foxg1,0.27673942,0.15007459,0.12666483,,,Brain
Map1b,1.7616779,1.6356288,0.12604904,,,Brain
Lncpint,0.26958707,0.14359513,0.12599194,,,Brain
Psma4,0.34891248,0.22304875,0.12586373,,,Brain
Cct8,0.51145226,0.38572168,0.12573057,,,Brain
Kalrn,0.97987634,0.85415256,0.12572378,,,Brain
